From mainboard,data,48.4591282,4.20E-05,0x20,00100000
From mainboard,data,48.4591972,4.20E-05,0x40,01000000
From mainboard,data,48.4592662,4.20E-05,0x00,00000000
From mainboard,data,48.4593352,4.20E-05,0x00,00000000
From mainboard,data,48.4594047,4.20E-05,0x00,00000000
From mainboard,data,48.4594737,4.20E-05,0x00,00000000
From mainboard,data,48.4595427,4.20E-05,0x00,00000000
From mainboard,data,48.4596117,4.20E-05,0x00,00000000
From mainboard,data,48.4596807,4.20E-05,0x00,00000000
From mainboard,data,48.4597497,4.20E-05,0x00,00000000
From mainboard,data,48.4598187,4.20E-05,0x00,00000000
From mainboard,data,48.4598882,4.20E-05,0x00,00000000
From mainboard,data,48.4599572,4.20E-05,0x00,00000000
From mainboard,data,48.4600262,4.20E-05,0x00,00000000
From mainboard,data,48.4600952,4.20E-05,0x00,00000000
From mainboard,data,48.4601642,4.20E-05,0x00,00000000
From mainboard,data,48.4602332,4.20E-05,0x00,00000000
From mainboard,data,48.4603027,4.20E-05,0x00,00000000
From mainboard,data,48.4603717,4.20E-05,0x00,00000000
From mainboard,data,48.4604372,4.20E-05,0x00,00000000
From mainboard,data,48.4605062,4.20E-05,0x00,00000000
From mainboard,data,48.4605752,4.20E-05,0x00,00000000
From mainboard,data,48.4606442,4.20E-05,0x00,00000000
From mainboard,data,48.4607137,4.20E-05,0x18,00011000
From mainboard,data,48.4607827,4.20E-05,0x25,00100101
From mainboard,data,48.4608517,4.20E-05,0x42,01000010
From mainboard,data,48.4609207,4.20E-05,0x42,01000010
From mainboard,data,48.4609897,4.20E-05,0x25,00100101
From mainboard,data,48.4610587,4.20E-05,0x18,00011000
From mainboard,data,48.4611277,4.20E-05,0x00,00000000
From mainboard,data,48.4611972,4.20E-05,0x00,00000000
From mainboard,data,48.4612662,4.20E-05,0x00,00000000
From mainboard,data,48.4613352,4.20E-05,0x00,00000000
From mainboard,data,48.4614042,4.20E-05,0x00,00000000
From mainboard,data,48.4614732,4.20E-05,0x00,00000000
From mainboard,data,48.4615427,4.20E-05,0x00,00000000
From mainboard,data,48.4616117,4.20E-05,0x0F,00001111
From mainboard,data,48.4616807,4.20E-05,0x72,01110010
From mainboard,data,48.4617497,4.20E-05,0x44,01000100
From mainboard,data,48.4618187,4.20E-05,0x44,01000100
From mainboard,data,48.4618877,4.20E-05,0x42,01000010
From mainboard,data,48.4619567,4.20E-05,0x41,01000001
From mainboard,data,48.4620262,4.20E-05,0x00,00000000
From mainboard,data,48.4620952,4.20E-05,0x00,00000000
From mainboard,data,48.4621642,4.20E-05,0x70,01110000
From mainboard,data,48.4622332,4.20E-05,0x00,00000000
From mainboard,data,48.4623022,4.20E-05,0x70,01110000
From mainboard,data,48.4623712,4.20E-05,0x00,00000000
From mainboard,data,48.4624407,4.20E-05,0x0C,00001100
From mainboard,data,48.4625097,4.20E-05,0x02,00000010
From mainboard,data,48.4625787,4.20E-05,0x01,00000001
From mainboard,data,48.4626477,4.20E-05,0x00,00000000
From mainboard,data,48.4627167,4.20E-05,0x01,00000001
From mainboard,data,48.4627858,4.20E-05,0x02,00000010
From mainboard,data,48.4628553,4.20E-05,0x0C,00001100
From mainboard,data,48.4629243,4.20E-05,0x00,00000000
From mainboard,data,48.4629933,4.20E-05,0x00,00000000
From mainboard,data,48.4630623,4.20E-05,0x20,00100000
From mainboard,data,48.4631313,4.20E-05,0x20,00100000
From mainboard,data,48.4632003,4.20E-05,0x7F,01111111
From mainboard,data,48.4633158,4.20E-05,0x00,00000000
From mainboard,data,48.4633848,4.20E-05,0x00,00000000
From mainboard,data,48.4634538,4.20E-05,0x00,00000000
From mainboard,data,48.4635228,4.20E-05,0x00,00000000
From mainboard,data,48.4635918,4.20E-05,0x00,00000000
From mainboard,data,48.4636608,4.20E-05,0x20,00100000
From mainboard,data,48.4637303,4.20E-05,0x20,00100000
From mainboard,data,48.4637993,4.20E-05,0x7F,01111111
From mainboard,data,48.4638683,4.20E-05,0x00,00000000
From mainboard,data,48.4639373,4.20E-05,0x00,00000000
From mainboard,data,48.4640063,4.20E-05,0x00,00000000
From mainboard,data,48.4640758,4.20E-05,0x00,00000000
From mainboard,data,48.4641448,4.20E-05,0x70,01110000
From mainboard,data,48.4642138,4.20E-05,0x00,00000000
From mainboard,data,48.4642828,4.20E-05,0x70,01110000
From mainboard,data,48.4643518,4.20E-05,0x00,00000000
From mainboard,data,48.4644208,4.20E-05,0x00,00000000
From mainboard,data,48.4644898,4.20E-05,0x7F,01111111
From mainboard,data,48.4645593,4.20E-05,0x02,00000010
From mainboard,data,48.4646283,4.20E-05,0x02,00000010
From mainboard,data,48.4646973,4.20E-05,0x02,00000010
From mainboard,data,48.4647663,4.20E-05,0x02,00000010
From mainboard,data,48.4648353,4.20E-05,0x02,00000010
From mainboard,data,48.4649043,4.20E-05,0x7F,01111111
From mainboard,data,48.4649738,4.20E-05,0x00,00000000
From mainboard,data,48.4650428,4.20E-05,0x00,00000000
From mainboard,data,48.4651118,4.20E-05,0x00,00000000
From mainboard,data,48.4651808,4.20E-05,0x6F,01101111
From mainboard,data,48.4652498,4.20E-05,0x00,00000000
From mainboard,data,48.4653188,4.20E-05,0x00,00000000
From mainboard,data,48.4653883,4.20E-05,0x00,00000000
From mainboard,data,48.4654573,4.20E-05,0x07,00000111
From mainboard,data,48.4655263,4.20E-05,0x08,00001000
From mainboard,data,48.4655953,4.20E-05,0x08,00001000
From mainboard,data,48.4656643,4.20E-05,0x08,00001000
From mainboard,data,48.4657333,4.20E-05,0x04,00000100
From mainboard,data,48.4658028,4.20E-05,0x0F,00001111
From mainboard,data,48.4658718,4.20E-05,0x00,00000000
From mainboard,data,48.4659408,4.20E-05,0x00,00000000
From mainboard,data,48.4660098,4.20E-05,0x7F,01111111
From mainboard,data,48.4660788,4.20E-05,0x04,00000100
From mainboard,data,48.4661483,4.20E-05,0x08,00001000
From mainboard,data,48.4662173,4.20E-05,0x08,00001000
From mainboard,data,48.4662863,4.20E-05,0x08,00001000
From mainboard,data,48.4663553,4.20E-05,0x07,00000111
From mainboard,data,48.4664243,4.20E-05,0x00,00000000
From mainboard,data,48.4664933,4.20E-05,0x00,00000000
From mainboard,data,48.4665623,4.20E-05,0x00,00000000
From mainboard,data,48.4666318,4.20E-05,0x00,00000000
From mainboard,data,48.4667008,4.20E-05,0x00,00000000
From mainboard,data,48.4667698,4.20E-05,0x00,00000000
From mainboard,data,48.4668388,4.20E-05,0x00,00000000
From mainboard,data,48.4669078,4.20E-05,0x00,00000000
From mainboard,data,48.4669773,4.20E-05,0x00,00000000
From mainboard,data,48.4670463,4.20E-05,0x00,00000000
From mainboard,data,48.4671153,4.20E-05,0x00,00000000
From mainboard,data,48.4671843,4.20E-05,0x00,00000000
From mainboard,data,48.4672533,4.20E-05,0x00,00000000
From mainboard,data,48.4673223,4.20E-05,0x00,00000000
From mainboard,data,48.4673913,4.20E-05,0x00,00000000
From mainboard,data,48.4674603,4.20E-05,0x00,00000000
From mainboard,data,48.4675298,4.20E-05,0x00,00000000
From mainboard,data,48.4675988,4.20E-05,0x00,00000000
From mainboard,data,48.4676678,4.20E-05,0x00,00000000
From mainboard,data,48.4677368,4.20E-05,0x00,00000000
From mainboard,data,48.4678058,4.20E-05,0x00,00000000
From mainboard,data,48.4678753,4.20E-05,0x00,00000000
From mainboard,data,48.4679443,4.20E-05,0x00,00000000
From mainboard,data,48.4681513,4.20E-05,0x00,00000000
From mainboard,data,48.4682203,4.20E-05,0x00,00000000
From mainboard,data,48.4682893,4.20E-05,0x07,00000111
From mainboard,data,48.4683588,4.20E-05,0x1E,00011110
From mainboard,data,48.4684278,4.20E-05,0x3C,00111100
From mainboard,data,48.4684968,4.20E-05,0x3C,00111100
From mainboard,data,48.4685658,4.20E-05,0x3C,00111100
From mainboard,data,48.4686348,4.20E-05,0x1E,00011110
From mainboard,data,48.4687038,4.20E-05,0x07,00000111
From mainboard,data,48.4687733,4.20E-05,0x00,00000000
From mainboard,data,48.4688423,4.20E-05,0x00,00000000
From mainboard,data,48.4689113,4.20E-05,0x00,00000000
From mainboard,data,48.4689803,4.20E-05,0x03,00000011
From mainboard,data,48.4690493,4.20E-05,0x0F,00001111
From mainboard,data,48.4691183,4.20E-05,0x3F,00111111
From mainboard,data,48.4691878,4.20E-05,0x00,00000000
From mainboard,data,48.4692568,4.20E-05,0x00,00000000
From mainboard,data,48.4693258,4.20E-05,0x00,00000000
From mainboard,data,48.4693948,4.20E-05,0x00,00000000
From mainboard,data,48.4694638,4.20E-05,0x00,00000000
From mainboard,data,48.4695328,4.20E-05,0x00,00000000
From mainboard,data,48.4696023,4.20E-05,0x00,00000000
From mainboard,data,48.4696543,4.20E-05,0x00,00000000
From mainboard,data,48.4697233,4.20E-05,0x00,00000000
From mainboard,data,48.4697923,4.20E-05,0x00,00000000
From mainboard,data,48.4698613,4.20E-05,0x00,00000000
From mainboard,data,48.4699308,4.20E-05,0x00,00000000
From mainboard,data,48.4699998,4.20E-05,0x00,00000000
From mainboard,data,48.4701603,4.20E-05,0x04,00000100
From mainboard,data,48.4702293,4.20E-05,0xCD,11001101
From mainboard,data,48.4703673,4.20E-05,0x04,00000100
From mainboard,data,48.4704368,4.20E-05,0xC8,11001000
From mainboard,data,48.4705503,4.20E-05,0x04,00000100
From mainboard,data,48.4706193,4.20E-05,0x30,00110000
From mainboard,data,48.4707343,4.20E-05,0x06,00000110
From mainboard,data,48.4708033,4.20E-05,0xC4,11000100
From mainboard,data,48.4709413,4.20E-05,0x00,00000000
From mainboard,data,48.4710108,4.20E-05,0x00,00000000
From mainboard,data,48.4710798,4.20E-05,0x00,00000000
From mainboard,data,48.4711488,4.20E-05,0x00,00000000
From mainboard,data,48.4712178,4.20E-05,0x00,00000000
From mainboard,data,48.4712868,4.20E-05,0x00,00000000
From mainboard,data,48.4713558,4.20E-05,0x00,00000000
From mainboard,data,48.4714248,4.20E-05,0x00,00000000
From mainboard,data,48.4714943,4.20E-05,0x00,00000000
From mainboard,data,48.4715633,4.20E-05,0x00,00000000
From mainboard,data,48.4716323,4.20E-05,0x00,00000000
From mainboard,data,48.4717013,4.20E-05,0x00,00000000
From mainboard,data,48.4717703,4.20E-05,0xF8,11111000
From mainboard,data,48.4718398,4.20E-05,0x00,00000000
From mainboard,data,48.4719088,4.20E-05,0x00,00000000
From mainboard,data,48.4719778,4.20E-05,0x00,00000000
From mainboard,data,48.4720468,4.20E-05,0x00,00000000
From mainboard,data,48.4721158,4.20E-05,0xE0,11100000
From mainboard,data,48.4721848,4.20E-05,0x10,00010000
From mainboard,data,48.4722538,4.20E-05,0x08,00001000
From mainboard,data,48.4723234,4.20E-05,0x08,00001000
From mainboard,data,48.4723924,4.20E-05,0x10,00010000
From mainboard,data,48.4724614,4.20E-05,0xE0,11100000
From mainboard,data,48.4725304,4.20E-05,0x00,00000000
From mainboard,data,48.4725994,4.20E-05,0x00,00000000
From mainboard,data,48.4726684,4.20E-05,0xE0,11100000
From mainboard,data,48.4727379,4.20E-05,0x10,00010000
From mainboard,data,48.4728069,4.20E-05,0x08,00001000
From mainboard,data,48.4728759,4.20E-05,0x08,00001000
From mainboard,data,48.4729449,4.20E-05,0x10,00010000
From mainboard,data,48.4730139,4.20E-05,0xE0,11100000
From mainboard,data,48.4730829,4.20E-05,0x00,00000000
From mainboard,data,48.4731524,4.20E-05,0x00,00000000
From mainboard,data,48.4732214,4.20E-05,0x08,00001000
From mainboard,data,48.4732904,4.20E-05,0x30,00110000
From mainboard,data,48.4733594,4.20E-05,0x40,01000000
From mainboard,data,48.4734284,4.20E-05,0x80,10000000
From mainboard,data,48.4734974,4.20E-05,0x00,00000000
From mainboard,data,48.4735669,4.20E-05,0x70,01110000
From mainboard,data,48.4736359,4.20E-05,0x88,10001000
From mainboard,data,48.4737049,4.20E-05,0x88,10001000
From mainboard,data,48.4737739,4.20E-05,0x70,01110000
From mainboard,data,48.4738429,4.20E-05,0x00,00000000
From mainboard,data,48.4739124,4.20E-05,0x00,00000000
From mainboard,data,48.4739814,4.20E-05,0x00,00000000
From mainboard,data,48.4740504,4.20E-05,0x00,00000000
From mainboard,data,48.4741194,4.20E-05,0x00,00000000
From mainboard,data,48.4741884,4.20E-05,0x00,00000000
From mainboard,data,48.4742574,4.20E-05,0x00,00000000
From mainboard,data,48.4743264,4.20E-05,0x00,00000000
From mainboard,data,48.4743954,4.20E-05,0x00,00000000
From mainboard,data,48.4744649,4.20E-05,0x00,00000000
From mainboard,data,48.4745339,4.20E-05,0x00,00000000
From mainboard,data,48.4746029,4.20E-05,0x00,00000000
From mainboard,data,48.4746719,4.20E-05,0x00,00000000
From mainboard,data,48.4747409,4.20E-05,0x00,00000000
From mainboard,data,48.4748104,4.20E-05,0x00,00000000
From mainboard,data,48.4748794,4.20E-05,0x00,00000000
From mainboard,data,48.4749484,4.20E-05,0x00,00000000
From mainboard,data,48.4750174,4.20E-05,0x00,00000000
From mainboard,data,48.4750864,4.20E-05,0x00,00000000
From mainboard,data,48.4751554,4.20E-05,0x00,00000000
From mainboard,data,48.4752244,4.20E-05,0x00,00000000
From mainboard,data,48.4752939,4.20E-05,0xE0,11100000
From mainboard,data,48.4753629,4.20E-05,0x10,00010000
From mainboard,data,48.4754319,4.20E-05,0x08,00001000
From mainboard,data,48.4755009,4.20E-05,0x08,00001000
From mainboard,data,48.4755699,4.20E-05,0x10,00010000
From mainboard,data,48.4756394,4.20E-05,0xE0,11100000
From mainboard,data,48.4757084,4.20E-05,0x00,00000000
From mainboard,data,48.4757774,4.20E-05,0x00,00000000
From mainboard,data,48.4758464,4.20E-05,0x00,00000000
From mainboard,data,48.4759154,4.20E-05,0x18,00011000
From mainboard,data,48.4759844,4.20E-05,0x00,00000000
From mainboard,data,48.4760539,4.20E-05,0x00,00000000
From mainboard,data,48.4761229,4.20E-05,0x00,00000000
From mainboard,data,48.4761919,4.20E-05,0x20,00100000
From mainboard,data,48.4762609,4.20E-05,0x10,00010000
From mainboard,data,48.4763299,4.20E-05,0x08,00001000
From mainboard,data,48.4763989,4.20E-05,0x08,00001000
From mainboard,data,48.4764684,4.20E-05,0x10,00010000
From mainboard,data,48.4765374,4.20E-05,0xE0,11100000
From mainboard,data,48.4766064,4.20E-05,0x00,00000000
From mainboard,data,48.4766754,4.20E-05,0x00,00000000
From mainboard,data,48.4767444,4.20E-05,0x00,00000000
From mainboard,data,48.4768134,4.20E-05,0x00,00000000
From mainboard,data,48.4768829,4.20E-05,0x00,00000000
From mainboard,data,48.4769519,4.20E-05,0x00,00000000
From mainboard,data,48.4770209,4.20E-05,0x18,00011000
From mainboard,data,48.4770899,4.20E-05,0x20,00100000
From mainboard,data,48.4771589,4.20E-05,0x40,01000000
From mainboard,data,48.4772279,4.20E-05,0x80,10000000
From mainboard,data,48.4772969,4.20E-05,0x40,01000000
From mainboard,data,48.4773664,4.20E-05,0x20,00100000
From mainboard,data,48.4774354,4.20E-05,0x18,00011000
From mainboard,data,48.4775044,4.20E-05,0x00,00000000
From mainboard,data,48.4775734,4.20E-05,0x00,00000000
From mainboard,data,48.4776424,4.20E-05,0x00,00000000
From mainboard,data,48.4777119,4.20E-05,0x00,00000000
From mainboard,data,48.4777809,4.20E-05,0xF8,11111000
From mainboard,data,48.4778499,4.20E-05,0x00,00000000
From mainboard,data,48.4779189,4.20E-05,0x00,00000000
From mainboard,data,48.4779879,4.20E-05,0x00,00000000
From mainboard,data,48.4780569,4.20E-05,0x00,00000000
From mainboard,data,48.4781259,4.20E-05,0x00,00000000
From mainboard,data,48.4781954,4.20E-05,0x00,00000000
From mainboard,data,48.4782644,4.20E-05,0x00,00000000
From mainboard,data,48.4783334,4.20E-05,0xF8,11111000
From mainboard,data,48.4784024,4.20E-05,0x00,00000000
From mainboard,data,48.4784714,4.20E-05,0x00,00000000
From mainboard,data,48.4785409,4.20E-05,0x00,00000000
From mainboard,data,48.4786099,4.20E-05,0x00,00000000
From mainboard,data,48.4786789,4.20E-05,0x00,00000000
From mainboard,data,48.4787479,4.20E-05,0x00,00000000
From mainboard,data,48.4788169,4.20E-05,0x00,00000000
From mainboard,data,48.4788714,4.20E-05,0x00,00000000
From mainboard,data,48.4789404,4.20E-05,0x00,00000000
From mainboard,data,48.4790094,4.20E-05,0xF8,11111000
From mainboard,data,48.4790784,4.20E-05,0x00,00000000
From mainboard,data,48.4791479,4.20E-05,0x00,00000000
From mainboard,data,48.4792169,4.20E-05,0x00,00000000
From mainboard,data,48.4792859,4.20E-05,0x00,00000000
From mainboard,data,48.4793549,4.20E-05,0x00,00000000
From mainboard,data,48.4794239,4.20E-05,0xF8,11111000
From mainboard,data,48.4794929,4.20E-05,0x00,00000000
From mainboard,data,48.4795619,4.20E-05,0x00,00000000
From mainboard,data,48.4796314,4.20E-05,0x00,00000000
From mainboard,data,48.4797004,4.20E-05,0xF8,11111000
From mainboard,data,48.4797694,4.20E-05,0x00,00000000
From mainboard,data,48.4798384,4.20E-05,0x00,00000000
From mainboard,data,48.4799074,4.20E-05,0x00,00000000
From mainboard,data,48.4799769,4.20E-05,0xF2,11110010
From mainboard,data,48.4800459,4.20E-05,0x09,00001001
From mainboard,data,48.4801149,4.20E-05,0x09,00001001
From mainboard,data,48.4801839,4.20E-05,0x09,00001001
From mainboard,data,48.4802529,4.20E-05,0x11,00010001
From mainboard,data,48.4803219,4.20E-05,0xFE,11111110
From mainboard,data,48.4803909,4.20E-05,0x00,00000000
From mainboard,data,48.4804604,4.20E-05,0x00,00000000
From mainboard,data,48.4805294,4.20E-05,0xF8,11111000
From mainboard,data,48.4805984,4.20E-05,0x00,00000000
From mainboard,data,48.4806674,4.20E-05,0x00,00000000
From mainboard,data,48.4807364,4.20E-05,0x00,00000000
From mainboard,data,48.4808054,4.20E-05,0x00,00000000
From mainboard,data,48.4808749,4.20E-05,0xF8,11111000
From mainboard,data,48.4809439,4.20E-05,0x00,00000000
From mainboard,data,48.4810129,4.20E-05,0x00,00000000
From mainboard,data,48.4810819,4.20E-05,0x00,00000000
From mainboard,data,48.4811509,4.20E-05,0x00,00000000
From mainboard,data,48.4812199,4.20E-05,0x00,00000000
From mainboard,data,48.4812894,4.20E-05,0x00,00000000
From mainboard,data,48.4813584,4.20E-05,0x00,00000000
From mainboard,data,48.4814274,4.20E-05,0x00,00000000
From mainboard,data,48.4814964,4.20E-05,0x00,00000000
From mainboard,data,48.4815654,4.20E-05,0x00,00000000
From mainboard,data,48.4816344,4.20E-05,0x00,00000000
From mainboard,data,48.4817039,4.20E-05,0x00,00000000
From mainboard,data,48.4817729,4.20E-05,0x00,00000000
From mainboard,data,48.481842,4.20E-05,0x00,00000000
From mainboard,data,48.481911,4.20E-05,0x00,00000000
From mainboard,data,48.48198,4.20E-05,0x00,00000000
From mainboard,data,48.482049,4.20E-05,0x00,00000000
From mainboard,data,48.4821185,4.20E-05,0x00,00000000
From mainboard,data,48.4821875,4.20E-05,0x00,00000000
From mainboard,data,48.4822565,4.20E-05,0x00,00000000
From mainboard,data,48.4823255,4.20E-05,0x00,00000000
From mainboard,data,48.4823945,4.20E-05,0x00,00000000
From mainboard,data,48.4824635,4.20E-05,0x00,00000000
From mainboard,data,48.482533,4.20E-05,0x00,00000000
From mainboard,data,48.482602,4.20E-05,0x00,00000000
From mainboard,data,48.482671,4.20E-05,0xFF,11111111
From mainboard,data,48.48274,4.20E-05,0x00,00000000
From mainboard,data,48.482809,4.20E-05,0x00,00000000
From mainboard,data,48.482878,4.20E-05,0x00,00000000
From mainboard,data,48.4829475,4.20E-05,0x00,00000000
From mainboard,data,48.4830165,4.20E-05,0x00,00000000
From mainboard,data,48.4833615,4.20E-05,0xFF,11111111
From mainboard,data,48.4834305,4.20E-05,0x00,00000000
From mainboard,data,48.4835,4.20E-05,0x00,00000000
From mainboard,data,48.483569,4.20E-05,0xC0,11000000
From mainboard,data,48.483638,4.20E-05,0xC0,11000000
From mainboard,data,48.483707,4.20E-05,0xC0,11000000
From mainboard,data,48.483776,4.20E-05,0xFF,11111111
From mainboard,data,48.4838455,4.20E-05,0x00,00000000
From mainboard,data,48.4839145,4.20E-05,0x00,00000000
From mainboard,data,48.4839835,4.20E-05,0x00,00000000
From mainboard,data,48.4840525,4.20E-05,0x00,00000000
From mainboard,data,48.4841215,4.20E-05,0x00,00000000
From mainboard,data,48.4841905,4.20E-05,0x00,00000000
From mainboard,data,48.4842595,4.20E-05,0x00,00000000
From mainboard,data,48.4843285,4.20E-05,0x00,00000000
From mainboard,data,48.484398,4.20E-05,0x00,00000000
From mainboard,data,48.484467,4.20E-05,0x00,00000000
From mainboard,data,48.484536,4.20E-05,0x00,00000000
From mainboard,data,48.484605,4.20E-05,0x00,00000000
From mainboard,data,48.484674,4.20E-05,0x00,00000000
From mainboard,data,48.4848345,4.20E-05,0x04,00000100
From mainboard,data,48.4849035,4.20E-05,0x2D,00101101
From mainboard,data,48.485042,4.20E-05,0x04,00000100
From mainboard,data,48.485111,4.20E-05,0xC8,11001000
From mainboard,data,48.4852245,4.20E-05,0x04,00000100
From mainboard,data,48.4852935,4.20E-05,0x30,00110000
From mainboard,data,48.4854315,4.20E-05,0x06,00000110
From mainboard,data,48.485501,4.20E-05,0xC4,11000100
From mainboard,data,48.485639,4.20E-05,0x00,00000000
From mainboard,data,48.485708,4.20E-05,0x00,00000000
From mainboard,data,48.485777,4.20E-05,0x00,00000000
From mainboard,data,48.4858465,4.20E-05,0x00,00000000
From mainboard,data,48.4859155,4.20E-05,0x00,00000000
From mainboard,data,48.4859845,4.20E-05,0x00,00000000
From mainboard,data,48.4860535,4.20E-05,0x00,00000000
From mainboard,data,48.4861225,4.20E-05,0x00,00000000
From mainboard,data,48.4861915,4.20E-05,0x07,00000111
From mainboard,data,48.4862605,4.20E-05,0x18,00011000
From mainboard,data,48.48633,4.20E-05,0x20,00100000
From mainboard,data,48.486399,4.20E-05,0x20,00100000
From mainboard,data,48.486468,4.20E-05,0x40,01000000
From mainboard,data,48.486537,4.20E-05,0x40,01000000
From mainboard,data,48.486606,4.20E-05,0x7F,01111111
From mainboard,data,48.4866755,4.20E-05,0x00,00000000
From mainboard,data,48.4867445,4.20E-05,0x7F,01111111
From mainboard,data,48.4868135,4.20E-05,0x40,01000000
From mainboard,data,48.4868825,4.20E-05,0x40,01000000
From mainboard,data,48.4869515,4.20E-05,0x40,01000000
From mainboard,data,48.4870205,4.20E-05,0x40,01000000
From mainboard,data,48.4870895,4.20E-05,0x40,01000000
From mainboard,data,48.487159,4.20E-05,0x7F,01111111
From mainboard,data,48.487228,4.20E-05,0x00,00000000
From mainboard,data,48.487297,4.20E-05,0x7F,01111111
From mainboard,data,48.487366,4.20E-05,0x7F,01111111
From mainboard,data,48.487435,4.20E-05,0x7F,01111111
From mainboard,data,48.487504,4.20E-05,0x7F,01111111
From mainboard,data,48.4875735,4.20E-05,0x7F,01111111
From mainboard,data,48.4876425,4.20E-05,0x7F,01111111
From mainboard,data,48.4877115,4.20E-05,0x7F,01111111
From mainboard,data,48.4877805,4.20E-05,0x00,00000000
From mainboard,data,48.4878495,4.20E-05,0x7F,01111111
From mainboard,data,48.4879185,4.20E-05,0x40,01000000
From mainboard,data,48.487988,4.20E-05,0x40,01000000
From mainboard,data,48.488057,4.20E-05,0x40,01000000
From mainboard,data,48.488195,4.20E-05,0x40,01000000
From mainboard,data,48.488264,4.20E-05,0x40,01000000
From mainboard,data,48.488333,4.20E-05,0x7F,01111111
From mainboard,data,48.4884025,4.20E-05,0x00,00000000
From mainboard,data,48.4884715,4.20E-05,0x7F,01111111
From mainboard,data,48.4885405,4.20E-05,0x7F,01111111
From mainboard,data,48.4886095,4.20E-05,0x7F,01111111
From mainboard,data,48.4886785,4.20E-05,0x3F,00111111
From mainboard,data,48.4887475,4.20E-05,0x3F,00111111
From mainboard,data,48.488817,4.20E-05,0x1F,00011111
From mainboard,data,48.488886,4.20E-05,0x07,00000111
From mainboard,data,48.488955,4.20E-05,0x00,00000000
From mainboard,data,48.489024,4.20E-05,0x00,00000000
From mainboard,data,48.489093,4.20E-05,0x00,00000000
From mainboard,data,48.489162,4.20E-05,0x00,00000000
From mainboard,data,48.489231,4.20E-05,0x00,00000000
From mainboard,data,48.4893005,4.20E-05,0x00,00000000
From mainboard,data,48.4893695,4.20E-05,0x00,00000000
From mainboard,data,48.4894385,4.20E-05,0x00,00000000
From mainboard,data,48.4895075,4.20E-05,0x00,00000000
From mainboard,data,48.4895765,4.20E-05,0x00,00000000
From mainboard,data,48.489646,4.20E-05,0x00,00000000
From mainboard,data,48.489715,4.20E-05,0x00,00000000
From mainboard,data,48.489784,4.20E-05,0x00,00000000
From mainboard,data,48.489853,4.20E-05,0x00,00000000
From mainboard,data,48.489922,4.20E-05,0x00,00000000
From mainboard,data,48.489991,4.20E-05,0x00,00000000
From mainboard,data,48.49006,4.20E-05,0x3F,00111111
From mainboard,data,48.4901295,4.20E-05,0x20,00100000
From mainboard,data,48.4901985,4.20E-05,0x20,00100000
