milliseconds,paper,gear,position
2611,1,1,1400
2621,1,1,1610
2631,1,1,1725
2641,1,1,1768
2651,1,1,1786
2661,1,1,1791
2671,1,1,1797
2681,1,1,1799
2691,1,1,1799
2701,1,1,1799
2711,1,1,1799
2721,1,1,1799
2731,1,1,1799
2741,1,1,1799
2751,1,1,1799
2761,1,1,1799
2771,1,1,1799
2781,1,1,1799
2791,1,1,1799
2801,1,1,1799
2811,1,1,1799
2821,1,1,1799
2831,1,1,1799
2841,1,1,1799
2851,1,1,1799
2861,1,1,1799
2871,1,1,1799
2881,1,1,1799
2891,1,1,1799
2902,1,1,1799
2911,1,1,1799
2921,1,1,1799
2931,1,1,1799
2941,1,1,1799
2951,1,1,1799
2961,1,1,1799
2971,1,1,1799
2981,1,1,1799
2991,1,1,1799
3001,1,1,1799
3011,1,1,1799
3021,1,1,1799
3031,1,1,1799
3041,1,1,1799
3051,1,1,1799
3061,1,1,1799
3072,1,1,1799
3081,1,1,1799
3091,1,1,1799
3101,1,1,1799
3111,1,1,1799
3121,1,1,1799
3131,1,1,1799
3141,1,1,1799
3151,1,1,1799
3161,1,1,1799
3171,1,1,1799
3181,1,1,1799
3191,1,1,1799
3201,1,1,1799
3211,1,1,1799
3221,1,1,1799
3231,1,1,1799
3241,1,1,1799
3251,1,1,1799
3261,1,1,1799
3271,1,1,1799
3281,1,1,1799
3291,1,1,1799
3301,1,1,1799
3311,1,1,1799
3321,1,1,1799
3331,1,1,1799
3341,1,1,1799
3351,1,1,1799
3361,1,1,1799
3371,1,1,1799
3381,1,1,1799
3391,1,1,1799
3401,1,1,1799
3411,1,1,1799
3421,1,1,1799
3431,1,1,1799
3441,1,1,1799
3451,1,1,1799
3461,1,1,1799
3471,1,1,1799
3481,1,1,1799
3491,1,1,1799
3501,1,1,1799
3511,1,1,1799
3521,1,1,1799
3531,1,1,1799
3542,1,1,1799
3551,1,1,1799
3561,1,1,1799
3571,1,1,1799
3581,1,1,1799
3591,1,1,1799
3601,1,1,1799
3611,1,1,1799
3621,1,1,1799
3631,1,1,1799
3641,1,1,1799
3651,1,1,1799
3661,1,1,1799
3671,1,1,1799
3681,1,1,1799
3691,1,1,1799
3701,1,1,1799
3712,1,1,1799
3721,1,1,1799
3731,1,1,1799
3741,1,1,1799
3751,1,1,1799
3761,1,1,1799
3771,1,1,1799
3781,1,1,1799
3791,1,1,1799
3801,1,1,1799
3811,1,1,1799
3821,1,1,1799
3831,1,1,1799
3841,1,1,1799
3851,1,1,1799
3861,1,1,1799
3871,1,1,1799
3881,1,1,1799
3891,1,1,1799
3901,1,1,1799
3911,1,1,1799
3921,1,1,1799
3931,1,1,1799
3941,1,1,1799
3951,1,1,1799
3961,1,1,1799
3971,1,1,1799
3981,1,1,1799
3991,1,1,1799
4001,1,1,1799
4011,1,1,1799
4021,1,1,1799
4031,1,1,1799
4041,1,1,1799
4051,1,1,1799
4061,1,1,1799
4071,1,1,1799
4081,1,1,1799
4091,1,1,1799
4101,1,1,1799
4111,1,1,1799
4121,1,1,1799
4131,1,1,1799
4141,1,1,1799
4151,1,1,1799
4161,1,1,1799
4171,1,1,1799
4182,1,1,1799
4191,1,1,1799
4201,1,1,1799
4211,1,1,1799
4221,1,1,1799
4231,1,1,1799
4241,1,1,1799
4251,1,1,1799
4261,1,1,1799
4271,1,1,1799
4281,1,1,1799
4291,1,1,1799
4301,1,1,1799
4311,1,1,1799
4321,1,1,1799
4331,1,1,1799
4341,1,1,1799
4352,1,1,1799
4361,1,1,1799
4371,1,1,1799
4381,1,1,1799
4391,1,1,1799
4401,1,1,1799
4411,1,1,1799
4421,1,1,1799
4431,1,1,1799
4441,1,1,1799
4451,1,1,1799
4461,1,1,1799
4471,1,1,1799
4481,1,1,1799
4491,1,1,1799
4501,1,1,1799
4511,1,1,1799
4521,1,1,1800
4531,1,1,1800
4541,1,1,1800
4551,1,1,1800
4561,1,1,1800
4571,1,1,1800
4581,1,1,1800
4591,1,1,1800
4601,1,1,1800
4611,1,1,1800
4621,1,1,1800
4631,1,1,1800
4641,1,1,1800
4651,1,1,1800
4661,1,1,1800
4671,1,1,1800
4681,1,1,1800
