milliseconds,paper,gear,position
2491,1,1,1796
2501,1,1,1796
2511,1,1,1796
2521,1,1,1796
2531,1,1,1796
2541,1,1,1796
2551,1,1,1796
2561,1,1,1796
2571,1,1,1796
2581,1,1,1796
2591,1,1,1796
2601,1,1,1796
2611,1,1,1796
2621,1,1,1796
2631,1,1,1796
2641,1,1,1796
2651,1,1,1796
2661,1,1,1796
2671,1,1,1796
2681,1,1,1796
2691,1,1,1796
2701,1,1,1796
2711,1,1,1796
2721,1,1,1796
2731,1,1,1796
2741,1,1,1796
2751,1,1,1796
2761,1,1,1796
2771,1,1,1796
2781,1,1,1796
2791,1,1,1796
2801,1,1,1796
2811,1,1,1796
2821,1,1,1796
2831,1,1,1796
2841,1,1,1796
2851,1,1,1796
2861,1,1,1796
2871,1,1,1796
2881,1,1,1796
2891,1,1,1796
2902,1,1,1796
2911,1,1,1796
2921,1,1,1796
2931,1,1,1796
2941,1,1,1796
2951,1,1,1796
2961,1,1,1796
2971,1,1,1796
2981,1,1,1796
2991,1,1,1796
3001,1,1,1796
3011,1,1,1796
3021,1,1,1796
3031,1,1,1796
3041,1,1,1796
3051,1,1,1796
3061,1,1,1796
3072,1,1,1796
3081,1,1,1796
3091,1,1,1796
3101,1,1,1796
3111,1,1,1796
3121,1,1,1796
3131,1,1,1796
3141,1,1,1796
3151,1,1,1796
3161,1,1,1796
3171,1,1,1796
3181,1,1,1796
3191,1,1,1796
3201,1,1,1796
3211,1,1,1796
3221,1,1,1796
3231,1,1,1796
3241,1,1,1796
3251,1,1,1796
3261,1,1,1796
3271,1,1,1796
3281,1,1,1796
3291,1,1,1796
3301,1,1,1796
3311,1,1,1796
3321,1,1,1796
3331,1,1,1796
3341,1,1,1796
3351,1,1,1796
3361,1,1,1796
3371,1,1,1796
3381,1,1,1796
3391,1,1,1796
3401,1,1,1796
3411,1,1,1796
3421,1,1,1796
3431,1,1,1796
3441,1,1,1796
3451,1,1,1796
