timestamp,position,count,us_enc
9465388,16090,1,69
9466500,16106,1,68
9467588,16122,1,74
9468700,16137,1,69
9469804,16153,1,69
9470908,16169,1,69
9472020,16185,1,69
9473124,16201,1,69
9474228,16217,1,73
9475324,16232,1,65
9476436,16249,1,69
9477540,16265,1,69
9478644,16281,1,69
9479748,16297,1,69
9480852,16313,1,69
9481956,16329,1,68
9483044,16345,1,69
9484148,16361,1,70
9485272,16377,1,69
9486380,16393,1,69
9487484,16409,1,64
9488588,16426,1,73
9489696,16441,1,67
9490780,16457,1,70
9491904,16473,1,69
9493008,16489,1,69
9494112,16505,1,73
9495208,16520,1,68
9496296,16536,1,70
9497420,16552,1,69
9498524,16568,1,69
9499628,16584,1,69
9500740,16600,1,69
9501844,16616,1,69
9502952,16632,1,73
9504048,16647,1,69
9505152,16663,1,69
9506260,16679,1,72
9507344,16694,1,69
9508456,16710,1,69
9509560,16726,1,64
9510656,16743,1,70
9511780,16759,1,69
9512884,16775,1,69
9513992,16791,1,69
9515100,16807,1,69
9516204,16823,1,69
9517308,16839,1,69
9518416,16855,1,67
9519500,16871,1,73
9520608,16886,1,69
9521720,16902,1,69
9522824,16918,1,73
9523920,16933,1,69
9525024,16949,1,65
9526140,16966,1,69
9527244,16982,1,74
9528356,16997,1,69
9529460,17013,1,69
9530564,17029,1,69
9531668,17045,1,69
9532772,17061,1,73
9533868,17076,1,69
9534972,17092,1,69
9536080,17108,1,68
9537168,17124,1,70
9538288,17140,1,69
9539392,17156,1,72
9540480,17171,1,69
9541596,17187,1,69
9542704,17203,1,69
9543812,17219,1,69
9544916,17235,1,69
9546020,17251,1,69
9547128,17267,1,69
9548232,17283,1,69
9549336,17299,1,68
9550424,17315,1,70
9551548,17331,1,64
9552652,17348,1,69
9553768,17364,1,69
9554872,17380,1,69
9555984,17396,1,69
9557088,17412,1,69
9558196,17428,1,69
9559300,17444,1,69
9560404,17460,1,73
9561512,17475,1,68
9562600,17491,1,69
9563704,17507,1,70
9564828,17523,1,69
9565936,17539,1,68
9567024,17555,1,73
9568128,17570,1,69
9569244,17586,1,69
9570356,17602,1,69
9571460,17618,1,69
9572568,17634,1,69
9573672,17650,1,72
9574764,17665,1,65
9575884,17682,1,69
9576992,17698,1,68
9578088,17714,1,69
9579192,17730,1,64
9580296,17747,1,69
9581404,17763,1,74
9582528,17778,1,69
9583640,17794,1,69
9584744,17810,1,69
9585852,17826,1,69
9586960,17842,1,69
9588064,17858,1,72
9589152,17873,1,69
9590264,17889,1,69
9591372,17905,1,69
9592476,17921,1,69
9593584,17937,1,68
9594672,17953,1,78
9595768,17967,1,69
9596884,17983,1,65
9598004,18000,1,73
9599100,18015,1,69
9600208,18031,1,68
9601304,18047,1,73
9602404,18062,1,69
9603512,18078,1,69
9604616,18094,1,69
9605720,18110,1,69
9606824,18126,1,73
9607928,18141,1,69
9609032,18157,1,69
9610136,18173,1,64
9611232,18190,1,74
9612352,18205,1,69
9613456,18221,1,65
9614572,18238,1,68
9615664,18254,1,73
9616768,18269,1,69
9617876,18285,1,64
9618972,18302,1,70
9620092,18318,1,69
9621196,18334,1,69
9622304,18350,1,68
9623392,18366,1,74
9624504,18381,1,65
9625624,18398,1,69
9626732,18414,1,69
9627836,18430,1,72
9628928,18445,1,69
9630032,18461,1,69
9631136,18477,1,69
9632240,18493,1,69
9633348,18509,1,69
9634452,18525,1,72
9635544,18540,1,69
9636648,18556,1,68
9637736,18572,1,69
9638844,18588,1,74
9639960,18603,1,73
9641056,18618,1,69
9642160,18634,1,69
9643264,18650,1,65
9644380,18667,1,69
9645484,18683,1,69
9646588,18699,1,69
9647692,18715,1,69
9648796,18731,1,72
9649884,18746,1,69
9650996,18762,1,69
9652104,18778,1,69
9653208,18794,1,69
9654320,18810,1,69
9655424,18826,1,69
9656528,18842,1,73
9657624,18857,1,65
9658740,18874,1,69
9659844,18890,1,69
9660948,18906,1,73
9662056,18921,1,69
9663160,18937,1,69
9664264,18953,1,64
9665364,18970,1,74
9666476,18985,1,69
9667584,19001,1,69
9668692,19017,1,68
9669792,19033,1,73
9670896,19048,1,65
9672008,19065,1,73
9673104,19080,1,68
9674192,19096,1,74
9675304,19111,1,69
9676412,19127,1,64
9677508,19144,1,73
9678616,19159,1,69
9679728,19175,1,64
9680828,19192,1,70
9681956,19208,1,73
9683052,19223,1,69
9684156,19239,1,69
9685260,19255,1,64
9686356,19272,1,70
9687480,19288,1,69
9688584,19304,1,72
9689672,19319,1,69
9690784,19335,1,69
9691888,19351,1,68
9692984,19367,1,69
9694096,19383,1,72
9695184,19398,1,69
9696300,19414,1,65
9697416,19431,1,69
9698520,19447,1,69
9699628,19463,1,67
9700712,19479,1,73
9701820,19494,1,69
9702932,19510,1,69
9704036,19526,1,69
9705144,19542,1,72
9706232,19557,1,69
9707344,19573,1,73
9708440,19588,1,65
9709548,19605,1,70
9710668,19621,1,69
9711772,19637,1,69
9712880,19653,1,69
9713984,19669,1,69
9715088,19685,1,69
9716204,19701,1,73
9717300,19716,1,69
9718408,19732,1,64
9719504,19749,1,69
9720608,19765,1,74
9721724,19780,1,69
9722828,19796,1,69
9723940,19812,1,68
9725036,19828,1,69
9726152,19844,1,69
9727260,19860,1,69
9728368,19876,1,73
9729464,19891,1,69
9730568,19907,1,69
9731672,19923,1,69
9732776,19939,1,72
9733864,19954,1,69
9734976,19970,1,69
9736084,19986,1,69
9737188,20002,1,69
9738300,20018,1,69
9739404,20034,1,69
9740508,20050,1,73
9741604,20065,1,64
9742708,20082,1,68
9743808,20098,1,73
9744912,20113,1,69
9746024,20129,1,69
9747128,20145,1,64
9748228,20162,1,74
9749340,20177,1,69
9750444,20193,1,66
9751568,20210,1,69
9752672,20226,1,69
9753776,20242,1,69
9754880,20258,1,69
9755988,20274,1,69
9757092,20290,1,69
9758196,20306,1,64
9759292,20323,1,69
9760400,20339,1,74
9761524,20354,1,68
9762612,20370,1,69
9763716,20386,1,70
9764836,20402,1,69
9765948,20418,1,73
9767044,20433,1,69
9768148,20449,1,69
9769256,20465,1,68
9770344,20481,1,74
9771456,20496,1,69
9772560,20512,1,72
9773648,20527,1,69
9774760,20543,1,69
9775864,20559,1,69
9776968,20575,1,69
9778072,20591,1,69
9779180,20607,1,69
9780288,20623,1,65
9781404,20640,1,73
9782500,20655,1,69
9783604,20671,1,69
9784708,20687,1,69
9785812,20703,1,69
9786920,20719,1,67
9788004,20735,1,73
9789112,20750,1,69
9790224,20766,1,69
9791328,20782,1,69
9792436,20798,1,65
9793556,20815,1,69
9794660,20831,1,73
9795756,20846,1,69
9796860,20862,1,69
9797964,20878,1,69
9799068,20894,1,73
9800164,20909,1,69
9801268,20925,1,73
9802364,20940,1,69
9803468,20956,1,69
9804572,20972,1,69
9805680,20988,1,69
9806784,21004,1,69
9807896,21020,1,69
9809000,21036,1,69
9810104,21052,1,69
9811212,21068,1,69
9812316,21084,1,68
9813404,21100,1,70
9814524,21116,1,69
9815632,21132,1,69
9816736,21148,1,69
9817844,21164,1,69
9818948,21180,1,65
9820064,21197,1,69
9821168,21213,1,69
9822280,21229,1,73
9823376,21244,1,69
9824484,21260,1,69
9825588,21276,1,64
9826688,21293,1,74
9827800,21308,1,72
9828888,21323,1,69
9830000,21339,1,69
9831108,21355,1,64
9832204,21372,1,73
9833312,21387,1,69
9834424,21403,1,69
9835532,21419,1,69
9836636,21435,1,69
9837740,21451,1,69
9838844,21467,1,73
9839940,21482,1,69
9841044,21498,1,68
9842140,21514,1,69
9843252,21530,1,69
9844356,21546,1,69
9845460,21562,1,69
9846564,21578,1,69
9847668,21594,1,69
9848772,21610,1,69
9849880,21626,1,69
9850988,21642,1,69
9852092,21658,1,69
9853196,21674,1,67
9854280,21690,1,74
9855392,21705,1,69
9856500,21721,1,73
9857596,21736,1,65
9858708,21753,1,69
9859812,21769,1,68
9860908,21785,1,70
9862032,21801,1,72
9863124,21816,1,69
9864236,21832,1,69
9865340,21848,1,68
9866432,21864,1,73
9867536,21879,1,69
9868640,21895,1,69
9869744,21911,1,72
9870832,21926,1,64
9871936,21943,1,73
9873044,21958,1,69
9874156,21974,1,72
9875244,21989,1,69
9876356,22005,1,64
9877452,22022,1,74
9878568,22037,1,69
9879672,22053,1,69
9880776,22069,1,69
9881884,22085,1,69
9882988,22101,1,69
9884092,22117,1,65
9885204,22134,1,69
9886308,22150,1,69
9887412,22166,1,68
9888508,22182,1,69
9889624,22198,1,68
9890712,22214,1,74
9891824,22229,1,65
9892940,22246,1,69
9894048,22262,1,73
9895144,22277,1,69
9896248,22293,1,69
9897352,22309,1,64
9898452,22326,1,74
9899564,22341,1,69
9900668,22357,1,69
9901772,22373,1,73
9902868,22388,1,68
9903956,22404,1,74
9905072,22419,1,69
9906184,22435,1,73
9907280,22450,1,69
9908384,22466,1,69
9909488,22482,1,69
9910592,22498,1,68
9911692,22514,1,69
9912804,22530,1,65
9913916,22547,1,69
9915024,22563,1,67
9916108,22579,1,73
9917216,22594,1,69
9918328,22610,1,68
9919424,22626,1,70
9920544,22642,1,69
9921648,22658,1,69
9922756,22674,1,72
9923848,22689,1,69
9924952,22705,1,65
9926068,22722,1,69
9927172,22738,1,69
9928276,22754,1,72
9929364,22769,1,69
9930476,22785,1,69
9931580,22801,1,69
9932684,22817,1,72
9933772,22832,1,70
9934892,22848,1,69
9935996,22864,1,73
9937092,22879,1,69
9938196,22895,1,64
9939296,22912,1,73
9940400,22927,1,69
9941512,22943,1,69
9942616,22959,1,69
9943720,22975,1,69
9944824,22991,1,68
9945912,23007,1,70
9947036,23023,1,69
9948140,23039,1,69
9949252,23055,1,68
9950348,23071,1,69
9951464,23087,1,69
9952568,23103,1,65
9953684,23120,1,69
9954788,23136,1,68
9955888,23152,1,73
9956988,23167,1,69
9958092,23183,1,69
9959200,23199,1,69
9960304,23215,1,68
9961392,23231,1,74
9962512,23246,1,69
9963616,23262,1,65
9964732,23279,1,69
9965836,23295,1,67
9966920,23311,1,73
9968028,23326,1,69
9969140,23342,1,69
9970248,23358,1,72
9971340,23373,1,69
9972448,23389,1,68
9973536,23405,1,74
9974648,23420,1,69
9975752,23436,1,66
9976876,23453,1,69
9977980,23469,1,69
9979084,23485,1,69
9980192,23501,1,68
9981288,23517,1,69
9982400,23533,1,72
9983492,23548,1,69
9984604,23564,1,69
9985712,23580,1,69
9986816,23596,1,69
9987924,23612,1,69
9989028,23628,1,72
9990116,23643,1,70
9991236,23659,1,65
9992348,23676,1,69
9993456,23692,1,69
9994560,23708,1,72
9995640,23723,1,73
9996744,23738,1,69
9997848,23754,1,69
9998956,23770,1,69
10000068,23786,1,69
10001172,23802,1,69
10002280,23818,1,71
10003424,23834,1,69
10004604,23851,1,68
10005772,23868,1,68
10006936,23885,1,68
10008104,23902,1,72
10009260,23918,1,64
10010428,23936,1,68
10011592,23953,1,73
10012772,23969,1,68
10013940,23986,1,68
10015108,24003,1,68
10016272,24020,1,72
10017432,24036,1,65
10018604,24054,1,68
10019772,24071,1,68
10020940,24088,1,68
10022108,24105,1,68
10023272,24122,1,72
10024428,24138,1,68
10025596,24155,1,68
10026760,24172,1,67
10027908,24189,1,74
10029092,24205,1,72
10030248,24221,1,68
10031412,24238,1,68
10032580,24255,1,68
10033748,24272,1,68
10034912,24289,1,72
10036064,24305,1,68
10037236,24322,1,69
10038412,24339,1,72
10039568,24355,1,72
10040732,24371,1,67
10041880,24388,1,69
10043064,24405,1,68
10044228,24422,1,68
10045392,24439,1,68
10046564,24456,1,68
10047732,24473,1,68
10048896,24490,1,71
10050044,24506,1,69
10051220,24523,1,68
10052384,24540,1,68
10053552,24557,1,68
10054712,24574,1,73
10055880,24590,1,72
10057036,24606,1,68
10058204,24623,1,68
10059368,24640,1,64
10060528,24658,1,73
10061700,24674,1,72
10062864,24690,1,68
10064028,24707,1,68
10065196,24724,1,68
10066360,24741,1,71
10067508,24757,1,69
10068684,24774,1,72
10069836,24790,1,68
10071008,24807,1,65
10072192,24825,1,72
10073348,24841,1,68
10074516,24858,1,67
10075664,24875,1,68
10076832,24892,1,69
10078016,24909,1,72
10079172,24925,1,68
10080344,24942,1,68
10081512,24959,1,68
10082680,24976,1,72
10083836,24992,1,64
10084996,25010,1,69
10086176,25027,1,68
10087344,25044,1,68
10088516,25061,1,68
10089684,25078,1,71
10090832,25094,1,68
10092004,25111,1,68
10093172,25128,1,68
10094336,25145,1,72
10095496,25161,1,68
10096656,25178,1,69
10097832,25195,1,68
10099000,25212,1,68
10100168,25229,1,68
10101332,25246,1,72
10102484,25262,1,68
10103640,25279,1,73
10104816,25295,1,68
10105988,25312,1,72
10107144,25328,1,67
10108296,25345,1,68
10109464,25362,1,69
10110648,25379,1,68
10111816,25396,1,68
10112980,25413,1,65
10114164,25431,1,68
10115324,25448,1,73
10116492,25464,1,68
10117660,25481,1,68
10118824,25498,1,72
10119976,25514,1,68
10121148,25531,1,68
10122320,25548,1,72
10123480,25564,1,67
10124632,25581,1,69
10125816,25598,1,68
10126984,25615,1,67
10128132,25632,1,72
10129292,25648,1,69
10130480,25665,1,68
10131648,25682,1,72
10132800,25698,1,68
10133968,25715,1,71
10135116,25731,1,68
10136288,25748,1,68
10137456,25765,1,68
10138620,25782,1,68
10139792,25799,1,72
10140952,25815,1,67
10142100,25832,1,69
10143284,25849,1,68
10144448,25866,1,71
10145596,25882,1,69
10146772,25899,1,68
10147944,25916,1,68
10149108,25933,1,68
10150276,25950,1,68
10151440,25967,1,68
10152608,25984,1,64
10153768,26002,1,72
10154932,26018,1,69
10156112,26035,1,68
10157280,26052,1,72
10158436,26068,1,64
10159596,26086,1,73
10160772,26102,1,72
10161928,26118,1,72
10163084,26134,1,68
10164256,26151,1,68
10165420,26168,1,72
10166576,26184,1,68
10167744,26201,1,71
10168892,26217,1,68
10170064,26234,1,72
10171216,26250,1,68
10172388,26267,1,68
10173552,26284,1,72
10174716,26300,1,68
10175884,26317,1,68
10177048,26334,1,64
10178208,26352,1,73
10179384,26368,1,65
10180560,26386,1,68
10181732,26403,1,72
10182888,26419,1,71
10184036,26435,1,69
10185212,26452,1,68
10186376,26469,1,68
10187540,26486,1,67
10188692,26503,1,73
10189872,26519,1,68
10191036,26536,1,68
10192204,26553,1,68
10193372,26570,1,68
10194540,26587,1,72
10195696,26603,1,71
10196844,26619,1,66
10198036,26637,1,68
10199192,26654,1,72
10200356,26670,1,72
10201516,26686,1,67
10202664,26703,1,73
10203840,26719,1,68
10205008,26736,1,68
10206172,26753,1,68
10207344,26770,1,72
10208504,26786,1,68
10209668,26803,1,68
10210836,26820,1,68
10212004,26837,1,67
10213152,26854,1,68
10214320,26871,1,73
10215500,26887,1,68
10216668,26904,1,68
10217836,26921,1,68
10219000,26938,1,68
10220168,26955,1,68
10221336,26972,1,68
10222500,26989,1,69
10223676,27006,1,72
10224832,27022,1,68
10226000,27039,1,64
10227160,27057,1,73
10228332,27073,1,72
10229492,27089,1,68
10230660,27106,1,68
10231832,27123,1,68
10233000,27140,1,68
10234168,27157,1,67
10235320,27174,1,73
10236496,27190,1,72
10237648,27206,1,69
10238824,27223,1,67
10239972,27240,1,74
10241156,27256,1,68
10242324,27273,1,68
10243492,27290,1,68
10244656,27307,1,67
10245800,27324,1,69
10246984,27341,1,68
10248148,27358,1,72
10249308,27374,1,68
10250472,27391,1,67
10251616,27408,1,69
10252800,27425,1,67
10253944,27442,1,73
10255112,27458,1,68
10256280,27475,1,72
10257444,27491,1,64
10258608,27509,1,68
10259780,27526,1,68
10260944,27543,1,72
10262100,27559,1,72
10263256,27575,1,68
10264420,27592,1,68
10265584,27609,1,72
10266748,27625,1,68
10267912,27642,1,72
10269068,27658,1,68
10270232,27675,1,68
10271396,27692,1,68
10272564,27709,1,72
10273720,27725,1,68
10274888,27742,1,72
10276044,27758,1,64
10277200,27776,1,69
10278384,27793,1,72
10279540,27809,1,68
10280704,27826,1,68
10281872,27843,1,68
10283044,27860,1,72
10284200,27876,1,65
10285372,27894,1,67
10286520,27911,1,68
10287684,27928,1,69
10288860,27945,1,72
10290024,27961,1,68
10291188,27978,1,68
10292360,27995,1,68
10293528,28012,1,71
10294676,28028,1,72
10295840,28044,1,68
10297004,28061,1,68
10298172,28078,1,68
10299336,28095,1,68
10300508,28112,1,72
10301664,28128,1,68
10302828,28145,1,71
10303976,28161,1,69
10305152,28178,1,68
10306316,28195,1,72
10307476,28211,1,72
10308636,28227,1,68
10309800,28244,1,64
10310968,28262,1,72
10312124,28278,1,68
10313296,28295,1,65
10314472,28313,1,68
10315636,28330,1,72
10316792,28346,1,68
10317964,28363,1,68
10319128,28380,1,68
10320296,28397,1,72
10321452,28413,1,68
10322620,28430,1,72
10323776,28446,1,67
10324924,28463,1,69
10326112,28480,1,64
10327276,28498,1,73
10328444,28514,1,72
10329596,28530,1,67
10330744,28547,1,68
10331912,28564,1,73
10333084,28580,1,68
10334256,28597,1,72
10335412,28613,1,68
10336580,28630,1,72
10337736,28646,1,71
10338884,28662,1,72
10340040,28678,1,71
10341188,28694,1,76
10342336,28709,1,77
10343504,28724,1,81
10344644,28738,1,81
10345784,28752,1,87
10346920,28765,1,87
10348060,28778,1,101
10349172,28789,1,102
10350296,28800,1,107
10351476,28811,1,127
10352624,28820,1,129
10353788,28829,1,128
10354940,28838,1,160
10356064,28845,1,161
10357196,28852,1,187
10358320,28858,1,187
10359444,28864,1,224
10360568,28869,1,278
10361680,28873,1,279
10362796,28877,1,368
10363900,28880,1,370
10365012,28883,1,544
10366100,28885,1,370
10367212,28888,1,554
10368320,28890,1,544
10369408,28892,1,546
10370500,28894,1,548
10371596,28896,1,546
10372688,28898,1,548
10373784,28900,1,548
10374880,28902,1,548
10375976,28904,1,1096
10377072,28905,1,1092
10378164,28906,1,1156
10379320,28907,1,1136
10380456,28908,1,576
10381608,28910,1,1140
10382748,28911,2,1104
10383852,28912,13,1340
10385192,28913,73,2336
10387528,28914,150,3616
10391144,28915,86,2588
10393732,28916,29,1696
10395428,28917,7,1284
10396712,28918,8,1308
10398020,28919,654,10000
10411008,28920,21,412
10411420,28921,1,319
10412696,28925,1,235
10413872,28930,1,278
10414984,28934,1,279
10416100,28938,1,370
10417212,28941,1,544
10418300,28943,1,546
10419392,28945,1,558
10420508,28947,1,369
10421616,28950,1,276
10422720,28954,1,222
10423832,28959,1,162
10424968,28966,1,142
10426108,28974,1,128
10427264,28983,1,107
10428444,28994,1,105
10429608,29005,1,90
10430788,29018,1,84
10431968,29032,1,82
10433116,29046,1,82
10434264,29060,1,77
10435420,29075,1,82
10436568,29089,1,77
10437724,29104,1,77
10438880,29119,1,72
10440036,29135,1,76
10441176,29150,1,72
10442340,29166,1,77
10443496,29181,1,68
10444664,29198,1,71
10445812,29214,1,69
10446996,29231,1,72
10448152,29247,1,68
10449316,29264,1,68
10450484,29281,1,72
10451640,29297,1,72
10452796,29313,1,67
10453940,29330,1,73
10455120,29346,1,68
10456288,29363,1,71
10457436,29379,1,68
10458592,29396,1,73
10459768,29412,1,68
10460936,29429,1,65
10462112,29447,1,68
10463284,29464,1,72
10464440,29480,1,72
10465596,29496,1,68
10466760,29513,1,68
10467928,29530,1,72
10469092,29546,1,68
10470260,29563,1,72
10471416,29579,1,68
10472588,29596,1,68
10473756,29613,1,68
10474920,29630,1,72
10476072,29646,1,72
10477228,29662,1,68
10478400,29679,1,65
10479576,29697,1,68
10480748,29714,1,72
10481904,29730,1,68
10483072,29747,1,68
10484240,29764,1,67
10485388,29781,1,73
10486564,29797,1,68
10487728,29814,1,65
10488912,29832,1,68
10490076,29849,1,67
10491220,29866,1,73
10492396,29882,1,71
10493544,29898,1,68
10494716,29915,1,65
10495892,29933,1,72
10497052,29949,1,68
10498208,29966,1,73
10499376,29982,1,68
10500540,29999,1,68
10501704,30016,1,68
10502868,30033,1,71
10504016,30049,1,69
10505192,30066,1,68
10506360,30083,1,68
10507516,30100,1,73
10508684,30116,1,67
10509828,30133,1,73
10511004,30149,1,68
10512168,30166,1,68
10513332,30183,1,68
10514504,30200,1,68
10515668,30217,1,68
10516836,30234,1,68
10518000,30251,1,72
10519156,30267,1,68
10520320,30284,1,68
10521488,30301,1,68
10522660,30318,1,72
10523816,30334,1,68
10524980,30351,1,71
10526128,30367,1,69
10527304,30384,1,65
10528480,30402,1,68
10529644,30419,1,67
10530796,30436,1,73
10531972,30452,1,68
10533136,30469,1,68
10534304,30486,1,71
10535452,30502,1,68
10536624,30519,1,72
10537780,30535,1,67
10538928,30552,1,73
10540108,30568,1,68
10541276,30585,1,68
10542440,30602,1,72
10543596,30618,1,72
10544748,30634,1,68
10545920,30651,1,68
10547088,30668,1,68
10548260,30685,1,68
10549424,30702,1,72
10550584,30718,1,68
10551748,30735,1,67
10552896,30752,1,69
10554080,30769,1,68
10555248,30786,1,68
10556412,30803,1,64
10557580,30821,1,73
10558748,30837,1,68
10559912,30854,1,67
10561060,30871,1,69
10562244,30888,1,68
10563408,30905,1,71
10564556,30921,1,69
10565736,30938,1,68
10566900,30955,1,72
10568056,30971,1,68
10569220,30988,1,67
10570368,31005,1,73
10571540,31021,1,67
10572688,31038,1,73
10573868,31054,1,68
10575032,31071,1,72
10576188,31087,1,72
10577344,31103,1,68
10578508,31120,1,68
10579676,31137,1,68
10580840,31154,1,68
10582004,31171,1,68
10583176,31188,1,68
10584340,31205,1,67
10585488,31222,1,73
10586664,31238,1,68
10587828,31255,1,67
10588976,31272,1,73
10590148,31288,1,69
10591324,31305,1,68
10592480,31322,1,72
10593644,31338,1,67
10594792,31355,1,73
10595960,31371,1,72
10597116,31387,1,77
10598280,31402,1,76
10599420,31417,1,78
10600592,31432,1,81
10601728,31446,1,87
10602860,31459,1,88
10604004,31472,1,101
10605116,31483,1,95
10606264,31495,1,106
10607432,31506,1,122
10608536,31515,1,117
10609712,31525,1,128
10610864,31534,1,142
10612000,31542,1,161
10613132,31549,1,188
10614260,31555,1,222
10615372,31560,1,223
10616488,31565,1,224
10617612,31570,1,368
10618716,31573,1,279
10619832,31577,1,369
10620940,31580,1,373
10622060,31583,1,279
10623176,31587,1,552
10624280,31589,1,369
10625388,31592,1,546
10626480,31594,1,370
10627592,31597,1,544
10628680,31599,1,552
10629784,31601,1,1080
10630864,31602,1,556
10631976,31604,1,574
10633124,31606,1,1100
10634224,31607,1,1084
10635308,31608,1,1140
10636448,31609,1,1128
10637576,31610,3,1180
10638756,31611,140,3428
10642184,31612,158,3720
10645904,31613,62,2228
10648132,31614,29,1680
10649812,31615,11,1356
10651168,31616,1,1160
10652328,31617,16,1456
10653784,31618,112,2964
10656748,31619,1237,-10000
10679460,31618,22,-408
10679868,31617,1,-95
10681296,31602,1,-91
10682580,31588,1,-112
10683708,31578,1,-124
10684828,31569,1,-131
10686012,31560,1,-191
10687160,31554,1,-226
10688292,31549,1,-228
10689432,31544,1,-284
10690568,31540,1,-192
10691724,31534,1,-165
10692884,31527,1,-146
10694052,31519,1,-130
10695224,31510,1,-106
10696400,31499,1,-100
10697600,31487,1,-92
10698804,31474,1,-92
10700000,31461,1,-83
10701164,31447,1,-83
10702328,31433,1,-78
10703500,31418,1,-78
10704672,31403,1,-83
10705840,31389,1,-74
10707028,31373,1,-73
10708208,31357,1,-78
10709384,31342,1,-74
10710568,31326,1,-74
10711752,31310,1,-74
10712936,31294,1,-74
10714124,31278,1,-69
10715308,31261,1,-74
10716504,31245,1,-70
10717696,31228,1,-74
10718880,31212,1,-74
10720064,31196,1,-70
10721256,31179,1,-70
10722452,31162,1,-70
10723644,31145,1,-70
10724840,31128,1,-70
10726032,31111,1,-70
10727224,31094,1,-70
10728416,31077,1,-67
10729628,31059,1,-70
10730820,31042,1,-70
10732012,31025,1,-67
10733220,31007,1,-69
10734404,30990,1,-66
10735596,30972,1,-71
10736804,30955,1,-70
10737996,30938,1,-70
10739192,30921,1,-67
10740400,30903,1,-73
10741576,30887,1,-66
10742776,30869,1,-70
10743976,30852,1,-70
10745168,30835,1,-70
10746360,30818,1,-66
10747556,30800,1,-71
10748764,30783,1,-70
10749964,30766,1,-69
10751148,30749,1,-66
10752340,30731,1,-74
10753536,30715,1,-70
10754728,30698,1,-66
10755928,30680,1,-66
10757128,30662,1,-70
10758320,30645,1,-71
10759528,30628,1,-69
10760712,30611,1,-70
10761904,30594,1,-70
10763096,30577,1,-67
10764312,30559,1,-69
10765500,30542,1,-69
10766680,30525,1,-70
10767884,30508,1,-66
10769076,30490,1,-74
10770268,30474,1,-70
10771468,30457,1,-67
10772680,30439,1,-69
10773864,30422,1,-70
10775056,30405,1,-66
10776248,30387,1,-70
10777448,30370,1,-70
10778648,30353,1,-70
10779840,30336,1,-70
10781032,30319,1,-70
10782228,30302,1,-70
10783420,30285,1,-70
10784612,30268,1,-70
10785812,30251,1,-70
10787004,30234,1,-74
10788188,30218,1,-66
10789392,30200,1,-66
10790596,30182,1,-70
10791788,30165,1,-67
10793004,30147,1,-69
10794188,30130,1,-70
10795380,30113,1,-67
10796592,30095,1,-69
10797776,30078,1,-70
10798968,30061,1,-66
10800168,30043,1,-70
10801372,30026,1,-70
10802564,30009,1,-66
10803768,29991,1,-70
10804960,29974,1,-70
10806152,29957,1,-66
10807352,29939,1,-71
10808560,29922,1,-69
10809744,29905,1,-70
10810940,29888,1,-70
10812132,29871,1,-70
10813324,29854,1,-67
10814540,29836,1,-70
10815732,29819,1,-69
10816920,29802,1,-70
10818112,29785,1,-66
10819304,29767,1,-71
10820512,29750,1,-70
10821704,29733,1,-66
10822892,29715,1,-70
10824096,29698,1,-70
10825288,29681,1,-70
10826480,29664,1,-70
10827672,29647,1,-70
10828868,29630,1,-70
10830060,29613,1,-66
10831260,29595,1,-70
10832452,29578,1,-70
10833644,29561,1,-66
10834848,29543,1,-70
10836044,29526,1,-70
10837236,29509,1,-70
10838428,29492,1,-70
10839620,29475,1,-70
10840816,29458,1,-70
10842008,29441,1,-67
10843224,29423,1,-69
10844408,29406,1,-69
10845596,29389,1,-70
10846788,29372,1,-70
10847984,29355,1,-70
10849176,29338,1,-70
10850376,29321,1,-66
10851568,29303,1,-74
10852760,29287,1,-70
10853956,29270,1,-70
10855148,29253,1,-66
10856340,29235,1,-71
10857552,29218,1,-70
10858744,29201,1,-69
10859932,29184,1,-70
10861128,29167,1,-73
10862308,29151,1,-74
10863492,29135,1,-74
10864680,29119,1,-83
10865844,29105,1,-78
10867020,29090,1,-88
10868172,29077,1,-88
10869324,29064,1,-95
10870468,29052,1,-104
10871612,29041,1,-103
10872748,29030,1,-118
10873932,29020,1,-130
10875104,29011,1,-131
10876284,29002,1,-165
10877440,28995,1,-165
10878600,28988,1,-190
10879740,28982,1,-192
10880892,28976,1,-227
10882028,28971,1,-285
10883168,28967,1,-282
10884296,28963,1,-372
10885412,28960,1,-373
10886532,28957,1,-373
10887652,28954,1,-554
10888760,28952,1,-556
10889872,28950,1,-560
10890992,28948,1,-560
10892112,28946,1,-550
10893212,28944,1,-556
10894324,28942,1,-377
10895456,28939,1,-1100
10896556,28938,1,-556
10897668,28936,1,-1164
10898832,28935,1,-1092
10899924,28934,1,-1160
10901084,28933,1,-1164
10902248,28932,1,-586
10903420,28930,1,-1172
10904592,28929,3,-1148
10905740,28928,31,-1680
10907420,28927,363,-7104
10914524,28926,161,-3828
10918352,28925,32,-1772
10920124,28924,1,-1236
10921360,28923,1,-1188
10922548,28922,1,-1156
10923704,28921,1,-586
10924876,28919,1173,-10000
10946420,28918,17,-340
10946760,28917,1,-268
10948104,28912,1,-240
10949304,28907,1,-280
10950424,28903,1,-282
10951552,28899,1,-560
10952672,28897,1,-564
10953800,28895,1,-1112
10954912,28894,1,-1108
10956020,28893,1,-1156
10957176,28892,1,-582
10958340,28890,1,-389
10959508,28887,1,-227
10960644,28882,1,-226
10961776,28877,1,-229
10962924,28872,1,-192
