timestamp,position,count,us_enc,enc/us
8624244,3983,1,69,0.014492754
8625280,3998,1,67,0.014925373
8626352,4014,1,70,0.014285714
8627404,4029,1,70,0.014285714
8628456,4044,1,70,0.014285714
8629508,4059,1,69,0.014492754
8630544,4074,1,69,0.014492754
8631588,4089,1,70,0.014285714
8632648,4104,1,69,0.014492754
8633684,4119,1,69,0.014492754
8634728,4134,1,69,0.014492754
8635772,4149,1,70,0.014285714
8636832,4164,1,70,0.014285714
8637888,4179,1,69,0.014492754
8638924,4194,1,70,0.014285714
8639984,4209,1,73,0.01369863
8641012,4223,1,69,0.014492754
8642056,4238,1,66,0.015151515
8643120,4254,1,69,0.014492754
8644156,4269,1,70,0.014285714
8645216,4284,1,69,0.014492754
8646252,4299,1,66,0.015151515
8647312,4315,1,70,0.014285714
8648364,4330,1,70,0.014285714
8649416,4345,1,70,0.014285714
8650468,4360,1,70,0.014285714
8651520,4375,1,70,0.014285714
8652576,4390,1,66,0.015151515
8653636,4406,1,70,0.014285714
8654696,4421,1,74,0.013513514
8655732,4435,1,70,0.014285714
8656784,4450,1,70,0.014285714
8657840,4465,1,65,0.015384615
8658892,4481,1,67,0.014925373
8659964,4497,1,70,0.014285714
8661024,4512,1,74,0.013513514
8662064,4526,1,66,0.015151515
8663120,4542,1,69,0.014492754
8664164,4557,1,69,0.014492754
8665200,4572,1,70,0.014285714
8666260,4587,1,69,0.014492754
8667296,4602,1,70,0.014285714
8668356,4617,1,70,0.014285714
8669408,4632,1,70,0.014285714
8670464,4647,1,65,0.015384615
8671516,4663,1,70,0.014285714
8672572,4678,1,73,0.01369863
8673596,4692,1,70,0.014285714
8674660,4707,1,69,0.014492754
8675696,4722,1,67,0.014925373
8676768,4738,1,69,0.014492754
8677804,4753,1,70,0.014285714
8678868,4768,1,66,0.015151515
8679924,4784,1,70,0.014285714
8680976,4799,1,69,0.014492754
8682016,4814,1,70,0.014285714
8683076,4829,1,69,0.014492754
8684112,4844,1,66,0.015151515
8685176,4860,1,69,0.014492754
8686220,4875,1,70,0.014285714
8687272,4890,1,67,0.014925373
8688344,4906,1,70,0.014285714
8689396,4921,1,74,0.013513514
8690432,4935,1,67,0.014925373
8691504,4951,1,66,0.015151515
8692568,4967,1,69,0.014492754
8693612,4982,1,70,0.014285714
8694664,4997,1,69,0.014492754
8695708,5012,1,71,0.014084507
8696780,5027,1,66,0.015151515
8697848,5043,1,70,0.014285714
8698904,5058,1,70,0.014285714
8699956,5073,1,70,0.014285714
8701012,5088,1,70,0.014285714
8702064,5103,1,69,0.014492754
8703100,5118,1,70,0.014285714
8704164,5133,1,70,0.014285714
8705220,5148,1,70,0.014285714
8706276,5163,1,69,0.014492754
8707324,5178,1,68,0.014705882
8708352,5193,1,70,0.014285714
8709412,5208,1,69,0.014492754
8710448,5223,1,69,0.014492754
8711492,5238,1,66,0.015151515
8712552,5254,1,69,0.014492754
8713596,5269,1,69,0.014492754
8714632,5284,1,70,0.014285714
8715692,5299,1,70,0.014285714
8716748,5314,1,68,0.014705882
8717780,5329,1,69,0.014492754
8718824,5344,1,69,0.014492754
8719868,5359,1,69,0.014492754
8720912,5374,1,66,0.015151515
8721972,5390,1,73,0.01369863
8723000,5404,1,70,0.014285714
8724064,5419,1,69,0.014492754
8725100,5434,1,66,0.015151515
8726160,5450,1,67,0.014925373
8727232,5466,1,74,0.013513514
8728268,5480,1,70,0.014285714
8729320,5495,1,70,0.014285714
8730372,5510,1,67,0.014925373
8731444,5526,1,70,0.014285714
8732496,5541,1,69,0.014492754
8733536,5556,1,75,0.013333333
8734588,5570,1,65,0.015384615
8735640,5586,1,75,0.013333333
8736696,5600,1,67,0.014925373
8737768,5616,1,69,0.014492754
8738816,5631,1,70,0.014285714
8739880,5646,1,70,0.014285714
8740932,5661,1,70,0.014285714
8741984,5676,1,69,0.014492754
8743020,5691,1,65,0.015384615
8744064,5707,1,74,0.013513514
8745108,5721,1,65,0.015384615
8746156,5737,1,71,0.014084507
8747224,5752,1,69,0.014492754
8748264,5767,1,69,0.014492754
8749308,5782,1,66,0.015151515
8750372,5798,1,69,0.014492754
8751416,5813,1,65,0.015384615
8752468,5829,1,70,0.014285714
8753524,5844,1,69,0.014492754
8754560,5859,1,69,0.014492754
8755604,5874,1,69,0.014492754
8756648,5889,1,70,0.014285714
8757712,5904,1,65,0.015384615
8758764,5920,1,70,0.014285714
8759820,5935,1,69,0.014492754
8760856,5950,1,74,0.013513514
8761892,5964,1,69,0.014492754
8762936,5979,1,69,0.014492754
8763980,5994,1,66,0.015151515
8765044,6010,1,69,0.014492754
8766088,6025,1,70,0.014285714
8767144,6040,1,69,0.014492754
8768188,6055,1,70,0.014285714
8769240,6070,1,70,0.014285714
8770304,6085,1,69,0.014492754
8771348,6100,1,70,0.014285714
8772400,6115,1,70,0.014285714
8773452,6130,1,69,0.014492754
8774496,6145,1,71,0.014084507
8775568,6160,1,66,0.015151515
8776632,6176,1,69,0.014492754
8777680,6191,1,66,0.015151515
8778740,6207,1,71,0.014084507
8779808,6222,1,69,0.014492754
8780848,6237,1,70,0.014285714
8781908,6252,1,70,0.014285714
8782964,6267,1,69,0.014492754
8784000,6282,1,69,0.014492754
8785044,6297,1,69,0.014492754
8786088,6312,1,69,0.014492754
8787132,6327,1,69,0.014492754
8788176,6342,1,69,0.014492754
8789220,6357,1,69,0.014492754
8790268,6372,1,69,0.014492754
8791312,6387,1,66,0.015151515
8792368,6403,1,65,0.015384615
8793412,6419,1,74,0.013513514
8794460,6433,1,70,0.014285714
8795520,6448,1,70,0.014285714
8796572,6463,1,69,0.014492754
8797608,6478,1,66,0.015151515
8798672,6494,1,73,0.01369863
8799696,6508,1,69,0.014492754
8800740,6523,1,69,0.014492754
8801788,6538,1,70,0.014285714
8802848,6553,1,70,0.014285714
8803904,6568,1,69,0.014492754
8804940,6583,1,69,0.014492754
8805984,6598,1,69,0.014492754
8807024,6613,1,70,0.014285714
8808076,6628,1,70,0.014285714
8809132,6643,1,67,0.014925373
8810204,6659,1,69,0.014492754
8811248,6674,1,70,0.014285714
8812300,6689,1,67,0.014925373
8813372,6705,1,69,0.014492754
8814416,6720,1,65,0.015384615
8815468,6736,1,75,0.013333333
8816524,6750,1,66,0.015151515
8817584,6766,1,70,0.014285714
8818636,6781,1,67,0.014925373
8819708,6797,1,70,0.014285714
8820768,6812,1,70,0.014285714
8821820,6827,1,69,0.014492754
8822856,6842,1,70,0.014285714
8823916,6857,1,69,0.014492754
8824952,6872,1,66,0.015151515
8826016,6888,1,70,0.014285714
8827068,6903,1,70,0.014285714
8828124,6918,1,68,0.014705882
8829152,6933,1,70,0.014285714
8830212,6948,1,69,0.014492754
8831248,6963,1,69,0.014492754
8832292,6978,1,69,0.014492754
8833340,6993,1,69,0.014492754
8834384,7008,1,70,0.014285714
8835444,7023,1,69,0.014492754
8836480,7038,1,69,0.014492754
8837524,7053,1,69,0.014492754
8838568,7068,1,70,0.014285714
8839632,7083,1,70,0.014285714
8840684,7098,1,73,0.01369863
8841712,7112,1,66,0.015151515
8842776,7128,1,68,0.014705882
8843808,7143,1,66,0.015151515
8844872,7159,1,70,0.014285714
8845928,7174,1,64,0.015625
8846964,7190,1,71,0.014084507
8848036,7205,1,69,0.014492754
8849080,7220,1,70,0.014285714
8850132,7235,1,70,0.014285714
8851184,7250,1,70,0.014285714
8852236,7265,1,67,0.014925373
8853308,7281,1,69,0.014492754
8854348,7296,1,75,0.013333333
8855400,7310,1,70,0.014285714
8856452,7325,1,70,0.014285714
8857508,7340,1,67,0.014925373
8858580,7356,1,66,0.015151515
8859644,7372,1,70,0.014285714
8860704,7387,1,70,0.014285714
8861756,7402,1,73,0.01369863
8862784,7416,1,69,0.014492754
8863828,7431,1,65,0.015384615
8864872,7447,1,74,0.013513514
8865916,7461,1,70,0.014285714
8866980,7476,1,70,0.014285714
8868032,7491,1,69,0.014492754
8869068,7506,1,70,0.014285714
8870132,7521,1,69,0.014492754
8871168,7536,1,69,0.014492754
8872212,7551,1,69,0.014492754
8873256,7566,1,70,0.014285714
8874320,7581,1,69,0.014492754
8875356,7596,1,66,0.015151515
8876420,7612,1,70,0.014285714
8877476,7627,1,69,0.014492754
8878512,7642,1,69,0.014492754
8879556,7657,1,66,0.015151515
8880620,7673,1,70,0.014285714
8881676,7688,1,69,0.014492754
8882712,7703,1,69,0.014492754
8883756,7718,1,66,0.015151515
8884820,7734,1,69,0.014492754
8885864,7749,1,70,0.014285714
8886916,7764,1,65,0.015384615
8887964,7780,1,70,0.014285714
8889016,7795,1,71,0.014084507
8890088,7810,1,70,0.014285714
8891144,7825,1,65,0.015384615
8892188,7841,1,71,0.014084507
8893260,7856,1,69,0.014492754
8894304,7871,1,74,0.013513514
8895348,7885,1,67,0.014925373
8896424,7901,1,65,0.015384615
8897468,7917,1,71,0.014084507
8898544,7932,1,70,0.014285714
8899600,7947,1,70,0.014285714
8900656,7962,1,70,0.014285714
8901708,7977,1,70,0.014285714
8902760,7992,1,70,0.014285714
8903816,8007,1,69,0.014492754
8904852,8022,1,70,0.014285714
8905912,8037,1,73,0.01369863
8906940,8051,1,69,0.014492754
8907984,8066,1,69,0.014492754
8909032,8081,1,66,0.015151515
8910092,8097,1,70,0.014285714
8911148,8112,1,68,0.014705882
8912180,8127,1,66,0.015151515
8913244,8143,1,69,0.014492754
8914280,8158,1,69,0.014492754
8915324,8173,1,70,0.014285714
8916384,8188,1,70,0.014285714
8917440,8203,1,65,0.015384615
8918492,8219,1,70,0.014285714
8919548,8234,1,70,0.014285714
8920600,8249,1,70,0.014285714
8921656,8264,1,70,0.014285714
8922712,8279,1,70,0.014285714
8923768,8294,1,69,0.014492754
8924812,8309,1,67,0.014925373
8925884,8325,1,66,0.015151515
8926948,8341,1,74,0.013513514
8927988,8355,1,70,0.014285714
8929040,8370,1,70,0.014285714
8930092,8385,1,67,0.014925373
8931164,8401,1,69,0.014492754
8932212,8416,1,70,0.014285714
8933264,8431,1,70,0.014285714
8934324,8446,1,70,0.014285714
8935380,8461,1,70,0.014285714
8936436,8476,1,70,0.014285714
8937496,8491,1,66,0.015151515
8938560,8507,1,73,0.01369863
8939584,8521,1,70,0.014285714
8940648,8536,1,69,0.014492754
8941684,8551,1,65,0.015384615
8942728,8567,1,70,0.014285714
8943780,8582,1,70,0.014285714
8944844,8597,1,70,0.014285714
8945896,8612,1,66,0.015151515
8946952,8628,1,69,0.014492754
8947988,8643,1,69,0.014492754
8949036,8658,1,70,0.014285714
8950100,8673,1,64,0.015625
8951136,8689,1,70,0.014285714
8952200,8704,1,69,0.014492754
8953236,8719,1,69,0.014492754
8954280,8734,1,67,0.014925373
8955352,8750,1,69,0.014492754
8956400,8765,1,73,0.01369863
8957428,8779,1,66,0.015151515
8958492,8795,1,69,0.014492754
8959532,8810,1,69,0.014492754
8960576,8825,1,69,0.014492754
8961624,8840,1,74,0.013513514
8962672,8854,1,66,0.015151515
8963740,8870,1,70,0.014285714
8964792,8885,1,69,0.014492754
8965836,8900,1,70,0.014285714
8966888,8915,1,70,0.014285714
8967944,8930,1,65,0.015384615
8968996,8946,1,75,0.013333333
8970052,8960,1,70,0.014285714
8971104,8975,1,66,0.015151515
8972160,8991,1,70,0.014285714
8973212,9006,1,75,0.013333333
8974268,9020,1,70,0.014285714
8975320,9035,1,66,0.015151515
8976380,9051,1,67,0.014925373
8977456,9067,1,69,0.014492754
8978492,9082,1,66,0.015151515
8979556,9098,1,69,0.014492754
8980600,9113,1,70,0.014285714
8981652,9128,1,70,0.014285714
8982704,9143,1,70,0.014285714
8983760,9158,1,69,0.014492754
8984796,9173,1,69,0.014492754
8985840,9188,1,69,0.014492754
8986888,9203,1,65,0.015384615
8987932,9219,1,70,0.014285714
8988996,9234,1,73,0.01369863
8990020,9248,1,69,0.014492754
8991064,9263,1,66,0.015151515
8992128,9279,1,69,0.014492754
8993164,9294,1,69,0.014492754
8994208,9309,1,74,0.013513514
8995244,9323,1,69,0.014492754
8996288,9338,1,66,0.015151515
8997352,9354,1,69,0.014492754
8998396,9369,1,73,0.01369863
8999420,9383,1,69,0.014492754
9000468,9398,1,70,0.014285714
9001532,9413,1,70,0.014285714
9002588,9428,1,70,0.014285714
9003644,9443,1,65,0.015384615
9004688,9459,1,70,0.014285714
9005752,9474,1,70,0.014285714
9006816,9489,1,74,0.013513514
9007856,9503,1,67,0.014925373
9008928,9519,1,69,0.014492754
9009976,9534,1,67,0.014925373
9011052,9550,1,69,0.014492754
9012096,9565,1,66,0.015151515
9013152,9581,1,70,0.014285714
9014216,9596,1,66,0.015151515
9015272,9612,1,71,0.014084507
9016348,9627,1,70,0.014285714
9017404,9642,1,65,0.015384615
9018456,9658,1,69,0.014492754
9019500,9673,1,70,0.014285714
9020552,9688,1,69,0.014492754
9021588,9703,1,70,0.014285714
9022652,9718,1,70,0.014285714
9023704,9733,1,68,0.014705882
9024732,9748,1,70,0.014285714
9025784,9763,1,67,0.014925373
9026856,9779,1,70,0.014285714
9027908,9794,1,73,0.01369863
9028936,9808,1,66,0.015151515
9029996,9824,1,69,0.014492754
9031032,9839,1,69,0.014492754
9032076,9854,1,69,0.014492754
9033120,9869,1,69,0.014492754
9034168,9884,1,69,0.014492754
9035212,9899,1,69,0.014492754
9036256,9914,1,70,0.014285714
9037316,9929,1,70,0.014285714
9038372,9944,1,70,0.014285714
9039428,9959,1,70,0.014285714
9040480,9974,1,73,0.01369863
9041508,9988,1,67,0.014925373
9042580,10004,1,66,0.015151515
9043644,10020,1,69,0.014492754
9044692,10035,1,69,0.014492754
9045796,10051,1,69,0.014492754
9046900,10067,1,69,0.014492754
9048004,10083,1,69,0.014492754
9049112,10099,1,69,0.014492754
9050220,10115,1,68,0.014705882
9051320,10131,1,69,0.014492754
9052428,10147,1,69,0.014492754
9053532,10163,1,68,0.014705882
9054620,10179,1,73,0.01369863
9055724,10194,1,69,0.014492754
9056836,10210,1,69,0.014492754
9057940,10226,1,69,0.014492754
9059048,10242,1,69,0.014492754
9060152,10258,1,67,0.014925373
9061236,10274,1,74,0.013513514
9062348,10289,1,69,0.014492754
9063460,10305,1,69,0.014492754
9064564,10321,1,69,0.014492754
9065668,10337,1,73,0.01369863
9066764,10352,1,68,0.014705882
9067864,10368,1,69,0.014492754
9068968,10384,1,68,0.014705882
9070056,10400,1,69,0.014492754
9071160,10416,1,69,0.014492754
9072264,10432,1,74,0.013513514
9073376,10447,1,72,0.013888889
9074464,10462,1,69,0.014492754
9075576,10478,1,65,0.015384615
9076688,10495,1,69,0.014492754
9077800,10511,1,69,0.014492754
9078904,10527,1,69,0.014492754
9080008,10543,1,69,0.014492754
9081112,10559,1,69,0.014492754
9082216,10575,1,67,0.014925373
9083300,10591,1,70,0.014285714
9084424,10607,1,69,0.014492754
9085528,10623,1,69,0.014492754
9086632,10639,1,69,0.014492754
9087736,10655,1,69,0.014492754
9088840,10671,1,69,0.014492754
9089948,10687,1,72,0.013888889
9091036,10702,1,66,0.015151515
9092164,10719,1,68,0.014705882
9093264,10735,1,69,0.014492754
9094372,10751,1,72,0.013888889
9095464,10766,1,69,0.014492754
9096568,10782,1,65,0.015384615
9097684,10799,1,68,0.014705882
9098772,10815,1,73,0.01369863
9099876,10830,1,69,0.014492754
9100988,10846,1,69,0.014492754
9102092,10862,1,72,0.013888889
9103180,10877,1,69,0.014492754
9104292,10893,1,67,0.014925373
9105376,10909,1,74,0.013513514
9106496,10924,1,73,0.01369863
9107592,10939,1,69,0.014492754
9108696,10955,1,69,0.014492754
9109800,10971,1,64,0.015625
9110900,10988,1,69,0.014492754
9112004,11004,1,70,0.014285714
9113124,11020,1,69,0.014492754
9114232,11036,1,69,0.014492754
9115336,11052,1,68,0.014705882
9116424,11068,1,69,0.014492754
9117528,11084,1,69,0.014492754
9118632,11100,1,69,0.014492754
9119740,11116,1,74,0.013513514
9120856,11131,1,69,0.014492754
9121964,11147,1,69,0.014492754
9123068,11163,1,73,0.01369863
9124164,11178,1,69,0.014492754
9125268,11194,1,64,0.015625
9126368,11211,1,73,0.01369863
9127472,11226,1,69,0.014492754
9128584,11242,1,73,0.01369863
9129680,11257,1,64,0.015625
9130776,11274,1,70,0.014285714
9131896,11290,1,72,0.013888889
9132984,11305,1,70,0.014285714
9134104,11321,1,69,0.014492754
9135208,11337,1,69,0.014492754
9136312,11353,1,69,0.014492754
9137416,11369,1,69,0.014492754
9138520,11385,1,68,0.014705882
9139612,11401,1,74,0.013513514
9140724,11416,1,72,0.013888889
9141812,11431,1,64,0.015625
9142916,11448,1,70,0.014285714
9144036,11464,1,72,0.013888889
9145124,11479,1,69,0.014492754
9146236,11495,1,64,0.015625
9147336,11512,1,70,0.014285714
9148464,11528,1,73,0.01369863
9149560,11543,1,69,0.014492754
9150664,11559,1,65,0.015384615
9151780,11576,1,65,0.015384615
9152896,11593,1,69,0.014492754
9154000,11609,1,69,0.014492754
9155104,11625,1,68,0.014705882
9156192,11641,1,74,0.013513514
9157304,11656,1,69,0.014492754
9158412,11672,1,65,0.015384615
9159524,11689,1,68,0.014705882
9160612,11705,1,78,0.012820513
9161708,11719,1,70,0.014285714
9162828,11735,1,69,0.014492754
9163932,11751,1,69,0.014492754
9165036,11767,1,69,0.014492754
9166144,11783,1,69,0.014492754
9167248,11799,1,68,0.014705882
9168336,11815,1,73,0.01369863
9169444,11830,1,69,0.014492754
9170556,11846,1,69,0.014492754
9171660,11862,1,69,0.014492754
9172768,11878,1,73,0.01369863
9173864,11893,1,68,0.014705882
9174960,11909,1,70,0.014285714
9176080,11925,1,65,0.015384615
9177196,11942,1,69,0.014492754
9178300,11958,1,69,0.014492754
9179404,11974,1,69,0.014492754
9180512,11990,1,69,0.014492754
9181616,12006,1,68,0.014705882
9182704,12022,1,69,0.014492754
9183808,12038,1,74,0.013513514
9184920,12053,1,69,0.014492754
9186024,12069,1,69,0.014492754
9187132,12085,1,69,0.014492754
9188236,12101,1,68,0.014705882
9189324,12117,1,74,0.013513514
9190440,12132,1,69,0.014492754
9191544,12148,1,65,0.015384615
9192660,12165,1,69,0.014492754
9193764,12181,1,69,0.014492754
9194868,12197,1,73,0.01369863
9195964,12212,1,69,0.014492754
9197068,12228,1,65,0.015384615
9198184,12245,1,73,0.01369863
9199280,12260,1,69,0.014492754
9200384,12276,1,72,0.013888889
9201472,12291,1,69,0.014492754
9202584,12307,1,69,0.014492754
9203688,12323,1,69,0.014492754
9204800,12339,1,69,0.014492754
9205904,12355,1,69,0.014492754
9207008,12371,1,73,0.01369863
9208104,12386,1,69,0.014492754
9209208,12402,1,69,0.014492754
9210316,12418,1,69,0.014492754
9211420,12434,1,69,0.014492754
9212524,12450,1,69,0.014492754
9213628,12466,1,69,0.014492754
9214736,12482,1,69,0.014492754
9215840,12498,1,69,0.014492754
9216948,12514,1,69,0.014492754
9218056,12530,1,65,0.015384615
9219164,12547,1,69,0.014492754
9220276,12563,1,69,0.014492754
9221380,12579,1,69,0.014492754
9222484,12595,1,67,0.014925373
9223568,12611,1,73,0.01369863
9224672,12626,1,65,0.015384615
9225792,12643,1,69,0.014492754
9226896,12659,1,72,0.013888889
9227984,12674,1,68,0.014705882
9229080,12690,1,70,0.014285714
9230200,12706,1,69,0.014492754
9231304,12722,1,69,0.014492754
9232416,12738,1,69,0.014492754
9233520,12754,1,73,0.01369863
9234616,12769,1,69,0.014492754
9235720,12785,1,69,0.014492754
9236824,12801,1,69,0.014492754
9237928,12817,1,68,0.014705882
9239016,12833,1,74,0.013513514
9240128,12848,1,72,0.013888889
9241220,12863,1,69,0.014492754
9242324,12879,1,69,0.014492754
9243428,12895,1,68,0.014705882
9244524,12911,1,69,0.014492754
9245632,12927,1,65,0.015384615
9246752,12944,1,69,0.014492754
9247856,12960,1,69,0.014492754
9248960,12976,1,72,0.013888889
9250052,12991,1,69,0.014492754
9251156,13007,1,69,0.014492754
9252260,13023,1,69,0.014492754
9253364,13039,1,69,0.014492754
9254468,13055,1,67,0.014925373
9255552,13071,1,73,0.01369863
9256656,13086,1,69,0.014492754
9257768,13102,1,64,0.015625
9258868,13119,1,70,0.014285714
9259988,13135,1,69,0.014492754
9261096,13151,1,73,0.01369863
9262192,13166,1,69,0.014492754
9263296,13182,1,69,0.014492754
9264400,13198,1,68,0.014705882
9265488,13214,1,74,0.013513514
9266600,13229,1,69,0.014492754
9267704,13245,1,68,0.014705882
9268792,13261,1,73,0.01369863
9269900,13276,1,69,0.014492754
9271004,13292,1,69,0.014492754
9272108,13308,1,68,0.014705882
9273196,13324,1,74,0.013513514
9274308,13339,1,69,0.014492754
9275420,13355,1,69,0.014492754
9276524,13371,1,69,0.014492754
9277628,13387,1,69,0.014492754
9278732,13403,1,69,0.014492754
9279840,13419,1,69,0.014492754
9280944,13435,1,69,0.014492754
9282048,13451,1,69,0.014492754
9283152,13467,1,69,0.014492754
9284256,13483,1,69,0.014492754
9285360,13499,1,68,0.014705882
9286456,13515,1,69,0.014492754
9287560,13531,1,64,0.015625
9288660,13548,1,74,0.013513514
9289780,13563,1,69,0.014492754
9290884,13579,1,69,0.014492754
9291988,13595,1,69,0.014492754
9293092,13611,1,69,0.014492754
9294204,13627,1,68,0.014705882
9295292,13643,1,73,0.01369863
9296396,13658,1,65,0.015384615
9297516,13675,1,69,0.014492754
9298620,13691,1,68,0.014705882
9299708,13707,1,69,0.014492754
9300812,13723,1,73,0.01369863
9301916,13738,1,69,0.014492754
9303028,13754,1,69,0.014492754
9304136,13770,1,73,0.01369863
9305232,13785,1,69,0.014492754
9306340,13801,1,72,0.013888889
9307432,13816,1,68,0.014705882
9308520,13832,1,70,0.014285714
9309644,13848,1,69,0.014492754
9310748,13864,1,69,0.014492754
9311852,13880,1,69,0.014492754
9312956,13896,1,65,0.015384615
9314072,13913,1,69,0.014492754
9315176,13929,1,73,0.01369863
9316272,13944,1,69,0.014492754
9317384,13960,1,69,0.014492754
9318488,13976,1,69,0.014492754
9319596,13992,1,69,0.014492754
9320700,14008,1,72,0.013888889
9321792,14023,1,69,0.014492754
9322900,14039,1,68,0.014705882
9323988,14055,1,70,0.014285714
9325108,14071,1,69,0.014492754
9326212,14087,1,64,0.015625
9327308,14104,1,74,0.013513514
9328424,14119,1,72,0.013888889
9329508,14134,1,65,0.015384615
9330616,14151,1,70,0.014285714
9331744,14167,1,72,0.013888889
9332836,14182,1,69,0.014492754
9333944,14198,1,69,0.014492754
9335048,14214,1,68,0.014705882
9336136,14230,1,74,0.013513514
9337248,14245,1,65,0.015384615
9338360,14262,1,69,0.014492754
9339468,14278,1,68,0.014705882
9340556,14294,1,74,0.013513514
9341668,14309,1,69,0.014492754
9342772,14325,1,64,0.015625
9343872,14342,1,73,0.01369863
9344976,14357,1,69,0.014492754
9346092,14373,1,65,0.015384615
9347208,14390,1,69,0.014492754
9348312,14406,1,73,0.01369863
9349408,14421,1,69,0.014492754
9350512,14437,1,64,0.015625
9351608,14454,1,70,0.014285714
9352728,14470,1,69,0.014492754
9353832,14486,1,69,0.014492754
9354936,14502,1,69,0.014492754
9356040,14518,1,72,0.013888889
9357128,14533,1,69,0.014492754
9358240,14549,1,65,0.015384615
9359356,14566,1,69,0.014492754
9360464,14582,1,73,0.01369863
9361560,14597,1,73,0.01369863
9362656,14612,1,69,0.014492754
9363760,14628,1,69,0.014492754
9364868,14644,1,69,0.014492754
9365972,14660,1,68,0.014705882
9367060,14676,1,73,0.01369863
9368164,14691,1,69,0.014492754
9369276,14707,1,69,0.014492754
9370380,14723,1,69,0.014492754
9371484,14739,1,72,0.013888889
9372576,14754,1,69,0.014492754
9373688,14770,1,73,0.01369863
9374788,14785,1,65,0.015384615
9375900,14802,1,69,0.014492754
9377008,14818,1,69,0.014492754
9378112,14834,1,68,0.014705882
9379208,14850,1,69,0.014492754
9380312,14866,1,69,0.014492754
9381420,14882,1,69,0.014492754
9382532,14898,1,68,0.014705882
9383620,14914,1,74,0.013513514
9384732,14929,1,69,0.014492754
9385836,14945,1,69,0.014492754
9386940,14961,1,69,0.014492754
9388052,14977,1,69,0.014492754
9389156,14993,1,73,0.01369863
9390252,15008,1,69,0.014492754
9391356,15024,1,65,0.015384615
9392472,15041,1,69,0.014492754
9393576,15057,1,68,0.014705882
9394668,15073,1,74,0.013513514
9395780,15088,1,68,0.014705882
9396868,15104,1,70,0.014285714
9397992,15120,1,69,0.014492754
9399096,15136,1,73,0.01369863
9400192,15151,1,69,0.014492754
9401300,15167,1,69,0.014492754
9402412,15183,1,68,0.014705882
9403508,15199,1,69,0.014492754
9404624,15215,1,69,0.014492754
9405728,15231,1,72,0.013888889
9406820,15246,1,69,0.014492754
9407924,15262,1,69,0.014492754
9409040,15278,1,68,0.014705882
9410136,15294,1,66,0.015151515
9411260,15311,1,72,0.013888889
9412348,15326,1,69,0.014492754
9413452,15342,1,65,0.015384615
9414560,15359,1,73,0.01369863
9415664,15374,1,70,0.014285714
9416784,15390,1,69,0.014492754
9417892,15406,1,65,0.015384615
9419008,15423,1,69,0.014492754
9420112,15439,1,69,0.014492754
9421220,15455,1,69,0.014492754
9422324,15471,1,68,0.014705882
9423412,15487,1,73,0.01369863
9424516,15502,1,66,0.015151515
9425640,15519,1,69,0.014492754
9426744,15535,1,72,0.013888889
9427832,15550,1,69,0.014492754
9428944,15566,1,69,0.014492754
9430052,15582,1,69,0.014492754
9431160,15598,1,69,0.014492754
9432264,15614,1,69,0.014492754
9433368,15630,1,69,0.014492754
9434476,15646,1,68,0.014705882
9435564,15662,1,74,0.013513514
9436676,15677,1,69,0.014492754
9437780,15693,1,69,0.014492754
9438888,15709,1,68,0.014705882
9439976,15725,1,74,0.013513514
9441088,15740,1,69,0.014492754
9442192,15756,1,69,0.014492754
9443300,15772,1,65,0.015384615
9444420,15789,1,69,0.014492754
9445524,15805,1,69,0.014492754
9446628,15821,1,69,0.014492754
9447736,15837,1,69,0.014492754
9448840,15853,1,68,0.014705882
9449928,15869,1,74,0.013513514
9451040,15884,1,69,0.014492754
9452144,15900,1,69,0.014492754
9453248,15916,1,69,0.014492754
9454356,15932,1,68,0.014705882
9455444,15948,1,74,0.013513514
9456556,15963,1,68,0.014705882
9457644,15979,1,70,0.014285714
9458772,15995,1,69,0.014492754
9459880,16011,1,69,0.014492754
9460984,16027,1,73,0.01369863
9462084,16042,1,69,0.014492754
9463188,16058,1,69,0.014492754
9464292,16074,1,68,0.014705882
9465388,16090,1,69,0.014492754
9466500,16106,1,68,0.014705882
9467588,16122,1,74,0.013513514
9468700,16137,1,69,0.014492754
9469804,16153,1,69,0.014492754
9470908,16169,1,69,0.014492754
9472020,16185,1,69,0.014492754
9473124,16201,1,69,0.014492754
9474228,16217,1,73,0.01369863
9475324,16232,1,65,0.015384615
9476436,16249,1,69,0.014492754
9477540,16265,1,69,0.014492754
9478644,16281,1,69,0.014492754
9479748,16297,1,69,0.014492754
9480852,16313,1,69,0.014492754
9481956,16329,1,68,0.014705882
9483044,16345,1,69,0.014492754
9484148,16361,1,70,0.014285714
9485272,16377,1,69,0.014492754
9486380,16393,1,69,0.014492754
9487484,16409,1,64,0.015625
9488588,16426,1,73,0.01369863
9489696,16441,1,67,0.014925373
9490780,16457,1,70,0.014285714
9491904,16473,1,69,0.014492754
9493008,16489,1,69,0.014492754
9494112,16505,1,73,0.01369863
9495208,16520,1,68,0.014705882
9496296,16536,1,70,0.014285714
9497420,16552,1,69,0.014492754
9498524,16568,1,69,0.014492754
9499628,16584,1,69,0.014492754
9500740,16600,1,69,0.014492754
9501844,16616,1,69,0.014492754
9502952,16632,1,73,0.01369863
9504048,16647,1,69,0.014492754
9505152,16663,1,69,0.014492754
9506260,16679,1,72,0.013888889
9507344,16694,1,69,0.014492754
9508456,16710,1,69,0.014492754
9509560,16726,1,64,0.015625
9510656,16743,1,70,0.014285714
